name,ROW_ID,category,cueType,sound_file,block,trialIndex_new,sinceImageOnset,eventStart,eventEnd,eventImageFile,eventImageLoc,zSound,ordered_sound
TYS_122,102,bee,sound,bee_sound.wav,6,116,539.867282,295.86728200000005,539.867282,bee_pic_label.jpg,left_up,-0.09067348497206544,c
TYS_122,103,bee,label,bee_label.wav,6,105,638.672769,308.672769,638.672769,bee_pic_sound.jpg,right_down,0.5138164148417028,b
TYS_122,104,bee,label,bee_label.wav,7,121,481.081247,313.081247,481.081247,bee_pic_neither.jpg,left_up,-1.3601022745809792,d
TYS_122,105,bee,label,bee_label.wav,5,88,412.1041,286.1041,412.1041,bee_pic_neither.jpg,right_up,-1.3601022745809792,d
TYS_122,106,bee,label,bee_label.wav,6,113,594.991982,390.991982,594.991982,bee_pic_both.jpg,right_up,0.9369593447113402,a
TYS_122,107,bird,sound,bird_sound.wav,8,157,480.18479299999996,332.1847929999999,480.18479299999996,bird_pic_both.jpg,right_up,0.7498887437162602,b
TYS_122,108,bird,sound,bird_sound.wav,5,97,608.1491110000001,452.14911100000006,608.1491110000001,bird_pic_neither.jpg,right_up,-0.8005569020754668,c
TYS_122,109,bird,sound,bird_sound.wav,7,134,494.235814,286.235814,494.235814,bird_pic_neither.jpg,right_down,-0.8005569020754668,c
TYS_122,110,bird,sound,bird_sound.wav,5,99,465.261579,309.261579,465.261579,bird_pic_label.jpg,left_up,-0.922160482137563,d
TYS_122,111,bird,label,bird_label.wav,7,124,456.62051399999996,306.62051399999996,456.62051399999996,bird_pic_both.jpg,right_up,0.7498887437162602,b
TYS_122,112,bird,label,bird_label.wav,6,104,537.58812,291.58812,537.58812,bird_pic_neither.jpg,right_down,-0.8005569020754668,c
TYS_122,113,bird,label,bird_label.wav,8,145,477.73843999999997,291.73843999999997,477.73843999999997,bird_pic_both.jpg,left_up,0.7498887437162602,b
TYS_122,114,bird,label,bird_label.wav,7,126,433.105081,241.10508099999998,433.105081,bird_pic_label.jpg,right_up,-0.922160482137563,d
TYS_122,115,dog,sound,dog_sound.wav,8,147,249.177277,167.177277,249.177277,dog_pic_both.jpg,right_up,1.2663549768897098,a
TYS_122,116,dog,sound,dog_sound.wav,7,125,517.576516,343.57651599999997,517.576516,dog_pic_sound.jpg,right_up,0.2532709953779424,b
TYS_122,117,dog,sound,dog_sound.wav,5,82,412.93904200000003,274.93904200000003,412.93904200000003,dog_pic_neither.jpg,left_up,-0.4618471092185997,c
TYS_122,118,dog,sound,dog_sound.wav,7,130,393.62126600000005,197.62126600000005,393.62126600000005,dog_pic_sound.jpg,right_up,0.2532709953779424,b
TYS_122,119,dog,label,dog_label.wav,8,142,471.762925,273.762925,471.762925,dog_pic_label.jpg,left_up,-1.0577788630490514,d
TYS_122,120,dog,label,dog_label.wav,6,112,823.920369,579.920369,823.920369,dog_pic_sound.jpg,right_up,0.2532709953779424,b
TYS_122,121,dog,label,dog_label.wav,7,123,623.144448,325.144448,623.144448,dog_pic_neither.jpg,right_up,-0.4618471092185997,c
TYS_122,122,dog,label,dog_label.wav,8,143,534.767032,336.767032,534.767032,dog_pic_sound.jpg,left_up,0.2532709953779424,b
TYS_122,123,cat,sound,cat_sound.wav,6,115,334.940106,184.94010600000001,334.940106,cat_pic_sound.jpg,left_up,0.4539866695222404,b
TYS_122,124,cat,sound,cat_sound.wav,8,152,343.058199,195.05819899999997,343.058199,cat_pic_both.jpg,left_up,0.967188991590859,a
TYS_122,125,cat,sound,cat_sound.wav,7,139,506.157756,320.15775599999995,506.157756,cat_pic_sound.jpg,left_up,0.4539866695222404,b
TYS_122,126,cat,sound,cat_sound.wav,7,135,382.91284399999995,186.91284399999995,382.91284399999995,cat_pic_both.jpg,right_up,0.967188991590859,a
TYS_122,127,cat,label,cat_label.wav,6,119,565.034389,319.03438900000003,565.034389,cat_pic_neither.jpg,left_up,-1.3619600085667196,d
TYS_122,128,cat,label,cat_label.wav,7,137,453.74175899999994,305.7417589999999,453.74175899999994,cat_pic_both.jpg,left_up,0.967188991590859,a
TYS_122,129,cat,label,cat_label.wav,7,131,354.009807,196.00980700000002,354.009807,cat_pic_neither.jpg,right_up,-1.3619600085667196,d
TYS_122,130,cat,label,cat_label.wav,6,102,535.722494,331.722494,535.722494,cat_pic_neither.jpg,left_up,-1.3619600085667196,d
TYS_122,131,key,sound,key_sound.wav,5,84,619.350851,373.35085100000003,619.350851,key_pic_label.jpg,right_up,-1.1021020416655205,d
TYS_122,132,key,sound,key_sound.wav,5,83,588.744104,394.744104,588.744104,key_pic_both.jpg,left_down,1.324999083800119,a
TYS_122,133,key,sound,key_sound.wav,8,141,497.20183000000003,341.20183000000003,497.20183000000003,key_pic_both.jpg,left_up,1.324999083800119,a
TYS_122,134,key,sound,key_sound.wav,5,91,497.97385899999995,411.97385899999995,497.97385899999995,key_pic_sound.jpg,right_up,-0.16098119709721087,c
TYS_122,135,key,label,key_label.wav,5,96,549.7699379999999,301.7699379999999,549.7699379999999,key_pic_neither.jpg,right_down,-0.06191584503738876,b
TYS_122,136,key,label,key_label.wav,7,128,642.742693,448.74269300000003,642.742693,key_pic_label.jpg,right_up,-1.1021020416655205,d
TYS_122,137,key,label,key_label.wav,7,140,712.2575640000001,488.2575640000001,712.2575640000001,key_pic_neither.jpg,right_up,-0.06191584503738876,b
TYS_122,138,key,label,key_label.wav,7,138,837.9768129999999,473.9768129999999,837.9768129999999,key_pic_neither.jpg,left_up,-0.06191584503738876,b
TYS_122,139,chain,sound,chain_sound.wav,5,81,471.58405200000004,279.58405200000004,471.58405200000004,chain_pic_sound.jpg,left_up,1.4429379650024707,a
TYS_122,140,chain,sound,chain_sound.wav,5,92,668.98334,432.98334,668.98334,chain_pic_neither.jpg,right_up,-0.8155736323927011,d
TYS_122,141,chain,sound,chain_sound.wav,8,151,306.825638,200.82563800000003,306.825638,chain_pic_both.jpg,right_up,-0.14638501094227946,b
TYS_122,142,chain,sound,chain_sound.wav,5,94,525.3583189999999,265.35831899999994,525.3583189999999,chain_pic_sound.jpg,right_down,1.4429379650024707,a
TYS_122,143,chain,label,chain_label.wav,5,85,671.3325379999999,455.3325379999999,671.3325379999999,chain_pic_sound.jpg,right_up,1.4429379650024707,a
TYS_122,144,chain,label,chain_label.wav,6,106,463.133484,281.133484,463.133484,chain_pic_label.jpg,left_down,-0.4809793216674902,c
TYS_122,145,chain,label,chain_label.wav,8,144,411.10929799999997,285.10929799999997,411.10929799999997,chain_pic_sound.jpg,left_up,1.4429379650024707,a
TYS_122,146,chain,label,chain_label.wav,5,98,442.208439,256.208439,442.208439,chain_pic_both.jpg,right_down,-0.14638501094227946,b
TYS_122,147,bowling,sound,bowling_sound.wav,7,129,520.769656,342.76965600000005,520.769656,bowling_pic_neither.jpg,left_up,-0.2901858892421076,c
TYS_122,148,bowling,sound,bowling_sound.wav,8,150,442.363024,312.363024,442.363024,bowling_pic_both.jpg,left_up,0.6792263121820765,b
TYS_122,149,bowling,sound,bowling_sound.wav,8,149,548.1854079999999,364.18540799999994,548.1854079999999,bowling_pic_label.jpg,left_up,-1.2851089380721914,d
TYS_122,150,bowling,sound,bowling_sound.wav,5,87,414.523125,252.523125,414.523125,bowling_pic_label.jpg,right_down,-1.2851089380721914,d
TYS_122,151,bowling,label,bowling_label.wav,8,154,705.224872,455.224872,705.224872,bowling_pic_sound.jpg,left_up,0.8960685151322231,a
TYS_122,152,bowling,label,bowling_label.wav,6,110,450.32236,254.32236,450.32236,bowling_pic_sound.jpg,left_up,0.8960685151322231,a
TYS_122,153,bowling,label,bowling_label.wav,7,136,465.905219,311.905219,465.905219,bowling_pic_neither.jpg,right_down,-0.2901858892421076,c
TYS_122,154,bowling,label,bowling_label.wav,6,108,646.992028,412.992028,646.992028,bowling_pic_sound.jpg,left_up,0.8960685151322231,a
TYS_122,155,car,sound,car_sound.wav,5,90,711.51787,429.51787,711.51787,car_pic_sound.jpg,left_up,1.2761971281251536,a
TYS_122,156,car,sound,car_sound.wav,6,114,599.201322,423.201322,599.201322,car_pic_sound.jpg,left_up,1.2761971281251536,a
TYS_122,157,car,sound,car_sound.wav,5,89,361.495107,205.49510700000002,361.495107,car_pic_label.jpg,right_up,-0.2552394256250308,c
TYS_122,158,car,sound,car_sound.wav,5,95,567.025661,349.025661,567.025661,car_pic_sound.jpg,right_up,1.2761971281251536,a
TYS_122,159,car,label,car_label.wav,8,160,645.0122590000001,333.0122590000001,645.0122590000001,car_pic_sound.jpg,left_up,1.2761971281251536,a
TYS_122,160,car,label,car_label.wav,5,100,367.001206,219.001206,367.001206,car_pic_both.jpg,left_up,0.11601792073865025,b
TYS_122,161,car,label,car_label.wav,8,155,498.17571,332.17571,498.17571,car_pic_label.jpg,left_up,-0.2552394256250308,c
TYS_122,162,car,label,car_label.wav,6,111,591.916919,367.916919,591.916919,car_pic_both.jpg,left_up,0.11601792073865025,b
TYS_122,163,scissors,sound,scissors_sound.wav,8,159,330.946952,176.946952,330.946952,scissors_pic_sound.jpg,left_up,0.7853105249703148,b
TYS_122,164,scissors,sound,scissors_sound.wav,6,118,464.97029100000003,410.97029100000003,464.97029100000003,scissors_pic_neither.jpg,right_up,-1.1149470416245215,d
TYS_122,165,scissors,sound,scissors_sound.wav,8,156,511.732638,393.732638,511.732638,scissors_pic_sound.jpg,left_up,0.7853105249703148,b
TYS_122,166,scissors,sound,scissors_sound.wav,6,101,466.362655,284.362655,466.362655,scissors_pic_both.jpg,right_down,0.9016528249659174,a
TYS_122,167,scissors,label,scissors_label.wav,6,117,376.012743,196.012743,376.012743,scissors_pic_both.jpg,right_up,0.9016528249659174,a
TYS_122,168,scissors,label,scissors_label.wav,7,132,780.2281380000001,520.2281380000001,780.2281380000001,scissors_pic_both.jpg,right_down,0.9016528249659174,a
TYS_122,169,scissors,label,scissors_label.wav,5,86,553.1283020000001,453.1283020000001,553.1283020000001,scissors_pic_neither.jpg,right_up,-1.1149470416245215,d
TYS_122,170,scissors,label,scissors_label.wav,5,93,450.036824,266.036824,450.036824,scissors_pic_sound.jpg,right_up,0.7853105249703148,b
TYS_125,11,baby,sound,baby_sound.wav,4,66,1598.508239,1416.508239,1598.508239,baby_pic_label.jpg,left_down,-0.7526356087535373,c
TYS_125,12,baby,sound,baby_sound.wav,1,2,974.34324,834.34324,974.34324,baby_pic_both.jpg,right_down,0.8133320288143068,b
TYS_125,14,baby,sound,baby_sound.wav,3,43,1124.477863,286.47786300000007,1124.477863,baby_pic_sound.jpg,left_up,0.9104463009115372,a
TYS_125,15,baby,label,baby_label.wav,1,8,639.891028,489.891028,639.891028,baby_pic_neither.jpg,right_up,-0.971142720972306,d
TYS_125,16,baby,label,baby_label.wav,1,6,531.048954,301.048954,531.048954,baby_pic_sound.jpg,left_up,0.9104463009115372,a
TYS_125,17,baby,label,baby_label.wav,1,13,722.863257,288.863257,722.863257,baby_pic_neither.jpg,right_up,-0.971142720972306,d
TYS_125,18,baby,label,baby_label.wav,3,44,1420.4516409999999,1200.4516409999999,1420.4516409999999,baby_pic_both.jpg,right_down,0.8133320288143068,b
TYS_125,19,bee,sound,bee_sound.wav,2,37,1304.682732,1156.682732,1304.682732,bee_pic_neither.jpg,right_up,-1.3601022745809792,d
TYS_125,21,bee,sound,bee_sound.wav,3,46,1137.933016,945.933016,1137.933016,bee_pic_both.jpg,right_up,0.9369593447113402,a
TYS_125,23,bee,label,bee_label.wav,4,62,574.983358,406.98335799999995,574.983358,bee_pic_label.jpg,right_down,-0.09067348497206544,c
TYS_125,24,bee,label,bee_label.wav,3,53,421.55501200000003,285.55501200000003,421.55501200000003,bee_pic_sound.jpg,right_up,0.5138164148417028,b
TYS_125,27,bird,sound,bird_sound.wav,2,31,1252.454638,1078.454638,1252.454638,bird_pic_label.jpg,left_up,-0.922160482137563,d
TYS_125,30,bird,sound,bird_sound.wav,1,4,876.667857,714.667857,876.667857,bird_pic_sound.jpg,right_down,0.9728286404967702,a
TYS_125,32,bird,label,bird_label.wav,4,76,1516.989231,1346.989231,1516.989231,bird_pic_label.jpg,left_down,-0.922160482137563,d
TYS_125,33,bird,label,bird_label.wav,3,45,711.871028,365.87102799999997,711.871028,bird_pic_neither.jpg,right_up,-0.8005569020754668,c
TYS_125,34,bird,label,bird_label.wav,2,39,739.7618290000001,557.7618290000001,739.7618290000001,bird_pic_sound.jpg,left_up,0.9728286404967702,a
TYS_125,35,dog,sound,dog_sound.wav,1,11,1729.858041,1513.858041,1729.858041,dog_pic_neither.jpg,left_down,-0.4618471092185997,c
TYS_125,36,dog,sound,dog_sound.wav,1,18,720.476985,526.476985,720.476985,dog_pic_label.jpg,right_down,-1.0577788630490514,d
TYS_125,37,dog,sound,dog_sound.wav,1,19,1814.949155,1412.949155,1814.949155,dog_pic_label.jpg,left_down,-1.0577788630490514,d
TYS_125,38,dog,sound,dog_sound.wav,3,48,1534.1048240000002,1326.1048240000002,1534.1048240000002,dog_pic_label.jpg,right_up,-1.0577788630490514,d
TYS_125,39,dog,label,dog_label.wav,2,35,950.478017,788.478017,950.478017,dog_pic_label.jpg,left_up,-1.0577788630490514,d
TYS_125,41,dog,label,dog_label.wav,4,75,695.583582,559.583582,695.583582,dog_pic_sound.jpg,left_up,0.2532709953779424,b
TYS_125,42,dog,label,dog_label.wav,1,15,1781.1527250000001,1517.1527250000001,1781.1527250000001,dog_pic_sound.jpg,left_down,0.2532709953779424,b
TYS_125,43,cat,sound,cat_sound.wav,1,3,983.94388,811.94388,983.94388,cat_pic_sound.jpg,left_down,0.4539866695222404,b
TYS_125,44,cat,sound,cat_sound.wav,3,57,1133.569837,1039.569837,1133.569837,cat_pic_label.jpg,left_down,-0.059215652546378915,c
TYS_125,45,cat,sound,cat_sound.wav,4,80,1639.58776,1449.58776,1639.58776,cat_pic_label.jpg,right_down,-0.059215652546378915,c
TYS_125,46,cat,sound,cat_sound.wav,1,17,1550.558448,1510.558448,1550.558448,cat_pic_both.jpg,right_down,0.967188991590859,a
TYS_125,47,cat,label,cat_label.wav,1,9,1073.7600329999998,821.7600329999998,1073.7600329999998,cat_pic_both.jpg,right_up,0.967188991590859,a
TYS_125,48,cat,label,cat_label.wav,3,56,905.768454,737.768454,905.768454,cat_pic_label.jpg,left_down,-0.059215652546378915,c
TYS_125,49,cat,label,cat_label.wav,1,1,539.1622189999999,343.16221899999994,539.1622189999999,cat_pic_sound.jpg,right_up,0.4539866695222404,b
TYS_125,50,cat,label,cat_label.wav,4,73,882.528722,716.528722,882.528722,cat_pic_neither.jpg,left_down,-1.3619600085667196,d
TYS_125,51,key,sound,key_sound.wav,4,77,1962.784171,1784.784171,1962.784171,key_pic_label.jpg,right_down,-1.1021020416655205,d
TYS_125,52,key,sound,key_sound.wav,2,23,1529.183626,1245.183626,1529.183626,key_pic_sound.jpg,left_down,-0.16098119709721087,c
TYS_125,53,key,sound,key_sound.wav,3,60,918.763459,732.763459,918.763459,key_pic_sound.jpg,left_down,-0.16098119709721087,c
TYS_125,55,key,label,key_label.wav,3,51,575.590611,459.59061099999997,575.590611,key_pic_sound.jpg,right_up,-0.16098119709721087,c
TYS_125,56,key,label,key_label.wav,3,50,1316.913486,896.9134859999999,1316.913486,key_pic_label.jpg,right_up,-1.1021020416655205,d
TYS_125,57,key,label,key_label.wav,2,29,1568.294048,1390.294048,1568.294048,key_pic_sound.jpg,left_down,-0.16098119709721087,c
TYS_125,61,chain,sound,chain_sound.wav,2,25,806.441069,612.441069,806.441069,chain_pic_sound.jpg,left_down,1.4429379650024707,a
TYS_125,62,chain,sound,chain_sound.wav,2,27,476.88403700000003,364.88403700000003,476.88403700000003,chain_pic_neither.jpg,right_down,-0.8155736323927011,d
TYS_125,63,chain,label,chain_label.wav,4,64,1176.9080159999999,864.9080159999999,1176.9080159999999,chain_pic_sound.jpg,left_down,1.4429379650024707,a
TYS_125,64,chain,label,chain_label.wav,2,30,1585.893154,1449.893154,1585.893154,chain_pic_sound.jpg,left_down,1.4429379650024707,a
TYS_125,65,chain,label,chain_label.wav,2,24,678.436637,488.436637,678.436637,chain_pic_label.jpg,right_up,-0.4809793216674902,c
TYS_125,66,chain,label,chain_label.wav,4,65,1218.782544,994.7825439999999,1218.782544,chain_pic_sound.jpg,left_down,1.4429379650024707,a
TYS_125,67,bowling,sound,bowling_sound.wav,2,40,1370.0816630000002,1192.0816630000002,1370.0816630000002,bowling_pic_label.jpg,left_down,-1.2851089380721914,d
TYS_125,69,bowling,sound,bowling_sound.wav,2,21,1206.9489959999999,594.9489959999999,1206.9489959999999,bowling_pic_label.jpg,left_down,-1.2851089380721914,d
TYS_125,71,bowling,label,bowling_label.wav,1,14,1531.788945,1383.788945,1531.788945,bowling_pic_both.jpg,right_down,0.6792263121820765,b
TYS_125,72,bowling,label,bowling_label.wav,2,36,691.8339129999999,503.83391299999994,691.8339129999999,bowling_pic_both.jpg,left_up,0.6792263121820765,b
TYS_125,73,bowling,label,bowling_label.wav,2,32,1225.297451,771.2974509999999,1225.297451,bowling_pic_neither.jpg,left_down,-0.2901858892421076,c
TYS_125,74,bowling,label,bowling_label.wav,4,78,1631.361485,1503.361485,1631.361485,bowling_pic_sound.jpg,left_down,0.8960685151322231,a
TYS_125,75,car,sound,car_sound.wav,3,59,391.881436,299.881436,391.881436,car_pic_both.jpg,right_up,0.11601792073865025,b
TYS_125,76,car,sound,car_sound.wav,2,26,549.7943160000001,319.7943160000001,549.7943160000001,car_pic_sound.jpg,left_down,1.2761971281251536,a
TYS_125,77,car,sound,car_sound.wav,3,55,383.53762,303.53762,383.53762,car_pic_neither.jpg,right_up,-1.1369756232387735,d
TYS_125,78,car,sound,car_sound.wav,3,58,526.119232,414.119232,526.119232,car_pic_sound.jpg,right_up,1.2761971281251536,a
TYS_125,80,car,label,car_label.wav,3,41,531.230748,347.23074799999995,531.230748,car_pic_both.jpg,right_up,0.11601792073865025,b
TYS_125,81,car,label,car_label.wav,3,42,1168.92612,1018.9261200000001,1168.92612,car_pic_both.jpg,right_up,0.11601792073865025,b
TYS_125,82,car,label,car_label.wav,3,54,690.622807,596.622807,690.622807,car_pic_label.jpg,left_up,-0.2552394256250308,c
TYS_125,83,scissors,sound,scissors_sound.wav,2,38,622.9866149999999,260.98661499999986,622.9866149999999,scissors_pic_sound.jpg,right_up,0.7853105249703148,b
TYS_125,84,scissors,sound,scissors_sound.wav,1,7,552.88887,286.88887,552.88887,scissors_pic_sound.jpg,right_up,0.7853105249703148,b
TYS_125,85,scissors,sound,scissors_sound.wav,1,20,996.761918,810.761918,996.761918,scissors_pic_label.jpg,right_down,-0.5720163083117111,c
TYS_125,86,scissors,sound,scissors_sound.wav,1,10,1291.842461,267.84246099999996,1291.842461,scissors_pic_sound.jpg,right_up,0.7853105249703148,b
TYS_125,88,scissors,label,scissors_label.wav,1,16,1264.8938890000002,1060.8938890000002,1264.8938890000002,scissors_pic_label.jpg,left_down,-0.5720163083117111,c
TYS_125,89,scissors,label,scissors_label.wav,3,52,583.034933,301.034933,583.034933,scissors_pic_sound.jpg,right_up,0.7853105249703148,b
TYS_125,90,scissors,label,scissors_label.wav,3,49,863.707304,681.707304,863.707304,scissors_pic_sound.jpg,left_up,0.7853105249703148,b
TYS_125,92,baby,sound,baby_sound.wav,6,108,616.1555050000001,512.1555050000001,616.1555050000001,baby_pic_sound.jpg,right_up,0.9104463009115372,a
TYS_125,93,baby,sound,baby_sound.wav,8,150,926.8453720000001,542.8453720000001,926.8453720000001,baby_pic_neither.jpg,right_up,-0.971142720972306,d
TYS_125,94,baby,sound,baby_sound.wav,8,159,856.9984440000001,546.9984440000001,856.9984440000001,baby_pic_neither.jpg,right_up,-0.971142720972306,d
TYS_125,95,baby,label,baby_label.wav,8,142,1042.400956,696.400956,1042.400956,baby_pic_both.jpg,left_up,0.8133320288143068,b
TYS_125,96,baby,label,baby_label.wav,8,144,352.164686,258.164686,352.164686,baby_pic_sound.jpg,right_up,0.9104463009115372,a
TYS_125,97,baby,label,baby_label.wav,7,123,1521.770716,1373.770716,1521.770716,baby_pic_neither.jpg,right_up,-0.971142720972306,d
TYS_125,99,bee,sound,bee_sound.wav,7,125,620.9113000000001,476.9113000000001,620.9113000000001,bee_pic_label.jpg,left_up,-0.09067348497206544,c
TYS_125,101,bee,sound,bee_sound.wav,6,111,1213.941813,791.9418129999999,1213.941813,bee_pic_sound.jpg,left_down,0.5138164148417028,b
TYS_125,102,bee,sound,bee_sound.wav,6,114,1982.773066,1820.773066,1982.773066,bee_pic_neither.jpg,right_up,-1.3601022745809792,d
TYS_125,105,bee,label,bee_label.wav,5,89,1184.581995,942.581995,1184.581995,bee_pic_sound.jpg,left_up,0.5138164148417028,b
TYS_125,106,bee,label,bee_label.wav,6,107,658.163548,490.163548,658.163548,bee_pic_neither.jpg,left_up,-1.3601022745809792,d
TYS_125,107,bird,sound,bird_sound.wav,8,143,1661.761999,1497.761999,1661.761999,bird_pic_sound.jpg,right_down,0.9728286404967702,a
TYS_125,108,bird,sound,bird_sound.wav,5,90,842.00716,568.0071600000001,842.00716,bird_pic_both.jpg,left_down,0.7498887437162602,b
TYS_125,109,bird,sound,bird_sound.wav,7,140,756.540298,586.540298,756.540298,bird_pic_label.jpg,left_up,-0.922160482137563,d
TYS_125,110,bird,sound,bird_sound.wav,5,94,810.7221129999999,660.7221129999999,810.7221129999999,bird_pic_label.jpg,left_up,-0.922160482137563,d
TYS_125,111,bird,label,bird_label.wav,7,136,1956.6023349999998,1784.6023349999998,1956.6023349999998,bird_pic_neither.jpg,right_down,-0.8005569020754668,c
TYS_125,112,bird,label,bird_label.wav,6,119,783.4138270000001,579.4138270000001,783.4138270000001,bird_pic_both.jpg,left_up,0.7498887437162602,b
TYS_125,113,bird,label,bird_label.wav,8,145,511.87175500000006,303.871755,511.87175500000006,bird_pic_both.jpg,left_up,0.7498887437162602,b
TYS_125,114,bird,label,bird_label.wav,7,130,1145.786405,865.7864050000001,1145.786405,bird_pic_sound.jpg,left_up,0.9728286404967702,a
TYS_125,116,dog,sound,dog_sound.wav,7,135,1914.9432180000001,1732.9432180000001,1914.9432180000001,dog_pic_label.jpg,right_down,-1.0577788630490514,d
TYS_125,117,dog,sound,dog_sound.wav,5,83,807.076097,669.076097,807.076097,dog_pic_neither.jpg,left_up,-0.4618471092185997,c
TYS_125,118,dog,sound,dog_sound.wav,7,131,732.990444,612.990444,732.990444,dog_pic_both.jpg,left_up,1.2663549768897098,a
TYS_125,119,dog,label,dog_label.wav,8,151,1018.415093,754.415093,1018.415093,dog_pic_label.jpg,left_up,-1.0577788630490514,d
TYS_125,120,dog,label,dog_label.wav,6,105,1805.4041859999998,1425.4041859999998,1805.4041859999998,dog_pic_label.jpg,left_down,-1.0577788630490514,d
TYS_125,121,dog,label,dog_label.wav,7,124,735.0118759999999,573.0118759999999,735.0118759999999,dog_pic_both.jpg,left_up,1.2663549768897098,a
TYS_125,124,cat,sound,cat_sound.wav,8,158,1165.707707,945.707707,1165.707707,cat_pic_both.jpg,left_up,0.967188991590859,a
TYS_125,125,cat,sound,cat_sound.wav,7,122,1200.764418,768.764418,1200.764418,cat_pic_neither.jpg,left_down,-1.3619600085667196,d
TYS_125,126,cat,sound,cat_sound.wav,7,138,758.719265,598.719265,758.719265,cat_pic_label.jpg,left_up,-0.059215652546378915,c
TYS_125,127,cat,label,cat_label.wav,6,103,1592.9468869999998,1436.9468869999998,1592.9468869999998,cat_pic_sound.jpg,right_up,0.4539866695222404,b
TYS_125,128,cat,label,cat_label.wav,7,139,1709.6574309999999,1377.6574309999999,1709.6574309999999,cat_pic_neither.jpg,left_down,-1.3619600085667196,d
TYS_125,130,cat,label,cat_label.wav,6,115,809.6470240000001,605.6470240000001,809.6470240000001,cat_pic_neither.jpg,left_up,-1.3619600085667196,d
TYS_125,131,key,sound,key_sound.wav,5,98,1925.6232980000002,1737.6232980000002,1925.6232980000002,key_pic_sound.jpg,right_down,-0.16098119709721087,c
TYS_125,132,key,sound,key_sound.wav,5,86,883.758843,351.75884299999996,883.758843,key_pic_neither.jpg,right_up,-0.06191584503738876,b
TYS_125,133,key,sound,key_sound.wav,8,155,1274.6270900000002,1066.6270900000002,1274.6270900000002,key_pic_neither.jpg,left_down,-0.06191584503738876,b
TYS_125,134,key,sound,key_sound.wav,5,92,1018.77892,628.77892,1018.77892,key_pic_label.jpg,left_up,-1.1021020416655205,d
TYS_125,135,key,label,key_label.wav,5,85,604.1022539999999,426.1022539999999,604.1022539999999,key_pic_both.jpg,right_up,1.324999083800119,a
TYS_125,138,key,label,key_label.wav,7,137,876.70511,628.70511,876.70511,key_pic_neither.jpg,left_up,-0.06191584503738876,b
TYS_125,141,chain,sound,chain_sound.wav,8,154,1102.784038,774.784038,1102.784038,chain_pic_sound.jpg,left_down,1.4429379650024707,a
TYS_125,142,chain,sound,chain_sound.wav,5,99,992.639005,762.639005,992.639005,chain_pic_sound.jpg,right_down,1.4429379650024707,a
TYS_125,143,chain,label,chain_label.wav,5,93,635.755599,471.75559899999996,635.755599,chain_pic_neither.jpg,left_up,-0.8155736323927011,d
TYS_125,145,chain,label,chain_label.wav,8,160,1465.8226969999998,1331.8226969999998,1465.8226969999998,chain_pic_label.jpg,left_down,-0.4809793216674902,c
TYS_125,146,chain,label,chain_label.wav,5,97,1720.621943,1498.621943,1720.621943,chain_pic_sound.jpg,left_down,1.4429379650024707,a
TYS_125,147,bowling,sound,bowling_sound.wav,7,121,1392.7521709999999,1000.7521709999999,1392.7521709999999,bowling_pic_neither.jpg,left_up,-0.2901858892421076,c
TYS_125,148,bowling,sound,bowling_sound.wav,8,156,975.617588,449.61758799999996,975.617588,bowling_pic_label.jpg,right_down,-1.2851089380721914,d
TYS_125,149,bowling,sound,bowling_sound.wav,8,153,959.2342970000001,695.2342970000001,959.2342970000001,bowling_pic_sound.jpg,right_up,0.8960685151322231,a
TYS_125,151,bowling,label,bowling_label.wav,8,148,1030.554652,936.554652,1030.554652,bowling_pic_neither.jpg,right_down,-0.2901858892421076,c
TYS_125,152,bowling,label,bowling_label.wav,6,110,1815.877795,1631.877795,1815.877795,bowling_pic_neither.jpg,right_down,-0.2901858892421076,c
TYS_125,154,bowling,label,bowling_label.wav,6,106,1639.77766,1469.77766,1639.77766,bowling_pic_both.jpg,right_down,0.6792263121820765,b
TYS_125,155,car,sound,car_sound.wav,5,81,456.810564,234.810564,456.810564,car_pic_label.jpg,right_up,-0.2552394256250308,c
TYS_125,156,car,sound,car_sound.wav,6,118,1876.7061230000002,1750.7061230000002,1876.7061230000002,car_pic_label.jpg,right_down,-0.2552394256250308,c
TYS_125,158,car,sound,car_sound.wav,5,91,696.274996,542.274996,696.274996,car_pic_both.jpg,left_up,0.11601792073865025,b
TYS_125,159,car,label,car_label.wav,8,152,1192.859292,1048.859292,1192.859292,car_pic_neither.jpg,right_up,-1.1369756232387735,d
TYS_125,160,car,label,car_label.wav,5,88,1174.8089790000001,1016.8089790000001,1174.8089790000001,car_pic_label.jpg,right_up,-0.2552394256250308,c
TYS_125,161,car,label,car_label.wav,8,149,1355.905533,1195.905533,1355.905533,car_pic_sound.jpg,left_down,1.2761971281251536,a
TYS_125,163,scissors,sound,scissors_sound.wav,8,157,763.7811300000001,627.7811300000001,763.7811300000001,scissors_pic_sound.jpg,left_up,0.7853105249703148,b
TYS_125,164,scissors,sound,scissors_sound.wav,6,113,1118.0084940000002,724.0084940000002,1118.0084940000002,scissors_pic_both.jpg,left_down,0.9016528249659174,a
TYS_125,165,scissors,sound,scissors_sound.wav,8,146,941.138804,797.138804,941.138804,scissors_pic_sound.jpg,left_up,0.7853105249703148,b
TYS_125,166,scissors,sound,scissors_sound.wav,6,117,976.5640500000001,832.5640500000001,976.5640500000001,scissors_pic_neither.jpg,left_up,-1.1149470416245215,d
