"subjCode","seed","trialID","valid_cue","cue_type","pic_version","pic_category","pic_type","pic_id","cue_category","cue_version","pic_file","cue_file","block","whichPart","curTrialIndex","isRight","rt","compliance","age","gender","nativeSpeaker","exp","expC","cue_typeC","snd_type","snd_typeC","lbl_type","lbl_typeC","trial_type"
"TYO_116",116,"motor_sound_A:motor_dirt_1",1,"sound","A","motor","dirt",1,"motor","A","motor_dirt_1","motor_sound_A",1,"test",140,1,372.199057369,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"drum_sound_A:drum_kit_2",1,"sound","A","drum","kit",2,"drum","A","drum_kit_2","drum_sound_A",1,"test",141,1,330.397889717,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"bird_sound_A:bird_hawk_1",1,"sound","A","bird","hawk",1,"bird","A","bird_hawk_1","bird_sound_A",1,"test",142,1,393.239783589,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"guitar_sound_A:guitar_electric_2",1,"sound","A","guitar","electric",2,"guitar","A","guitar_electric_2","guitar_sound_A",1,"test",143,1,379.775103182,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"drum_label_B:drum_bongo_2",1,"label","B","drum","bongo",2,"drum","B","drum_bongo_2","drum_label_B",1,"test",144,1,297.957536532,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_116",116,"phone_sound_B:phone_rotary_1",1,"sound","B","phone","rotary",1,"phone","B","phone_rotary_1","phone_sound_B",1,"test",147,1,401.214007987,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"bird_sound_A:bird_hawk_1",1,"sound","A","bird","hawk",1,"bird","A","bird_hawk_1","bird_sound_A",1,"test",148,1,412.896961905,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"bird_sound_A:bird_hawk_2",1,"sound","A","bird","hawk",2,"bird","A","bird_hawk_2","bird_sound_A",1,"test",151,1,472.873261198,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"phone_sound_A:phone_cell_1",1,"sound","A","phone","cell",1,"phone","A","phone_cell_1","phone_sound_A",1,"test",153,1,332.829176448,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"drum_sound_A:drum_kit_1",1,"sound","A","drum","kit",1,"drum","A","drum_kit_1","drum_sound_A",1,"test",155,1,371.280241758,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"phone_label_A:phone_cell_1",1,"label","A","phone","cell",1,"phone","A","phone_cell_1","phone_label_A",1,"test",156,1,335.215967381,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_116",116,"drum_label_A:drum_kit_1",1,"label","A","drum","kit",1,"drum","A","drum_kit_1","drum_label_A",1,"test",157,1,302.169409115,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_116",116,"phone_label_A:phone_cell_2",1,"label","A","phone","cell",2,"phone","A","phone_cell_2","phone_label_A",1,"test",158,1,344.024579972,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_116",116,"motor_label_A:motor_dirt_1",1,"label","A","motor","dirt",1,"motor","A","motor_dirt_1","motor_label_A",1,"test",159,1,331.644527847,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_116",116,"motor_sound_A:motor_dirt_1",1,"sound","A","motor","dirt",1,"motor","A","motor_dirt_1","motor_sound_A",1,"test",163,1,273.26588775,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"guitar_label_A:guitar_electric_2",1,"label","A","guitar","electric",2,"guitar","A","guitar_electric_2","guitar_label_A",1,"test",164,1,383.008071687,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_116",116,"dog_sound_A:dog_rott_2",1,"sound","A","dog","rott",2,"dog","A","dog_rott_2","dog_sound_A",1,"test",165,1,358.862539753,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"motor_label_B:motor_harley_1",1,"label","B","motor","harley",1,"motor","B","motor_harley_1","motor_label_B",1,"test",166,1,349.442777922,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_116",116,"drum_label_A:drum_kit_1",1,"label","A","drum","kit",1,"drum","A","drum_kit_1","drum_label_A",1,"test",169,1,443.504247116,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_116",116,"phone_label_B:phone_rotary_2",1,"label","B","phone","rotary",2,"phone","B","phone_rotary_2","phone_label_B",1,"test",171,1,384.139097063,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_116",116,"phone_sound_B:phone_rotary_2",1,"sound","B","phone","rotary",2,"phone","B","phone_rotary_2","phone_sound_B",1,"test",174,1,438.677422702,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"guitar_label_A:guitar_electric_2",1,"label","A","guitar","electric",2,"guitar","A","guitar_electric_2","guitar_label_A",1,"test",175,1,455.734078772,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_116",116,"guitar_sound_A:guitar_electric_2",1,"sound","A","guitar","electric",2,"guitar","A","guitar_electric_2","guitar_sound_A",1,"test",177,1,493.131320691,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"motor_label_B:motor_harley_1",1,"label","B","motor","harley",1,"motor","B","motor_harley_1","motor_label_B",1,"test",179,1,315.061350586,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_116",116,"drum_sound_B:drum_bongo_1",1,"sound","B","drum","bongo",1,"drum","B","drum_bongo_1","drum_sound_B",1,"test",180,1,355.70791387,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"bird_sound_B:bird_song_1",1,"sound","B","bird","song",1,"bird","B","bird_song_1","bird_sound_B",1,"test",181,1,514.033996267,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"motor_label_A:motor_dirt_1",1,"label","A","motor","dirt",1,"motor","A","motor_dirt_1","motor_label_A",1,"test",182,1,329.638421768,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_116",116,"drum_sound_B:drum_bongo_2",1,"sound","B","drum","bongo",2,"drum","B","drum_bongo_2","drum_sound_B",1,"test",183,1,447.703569429,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"bird_label_A:bird_hawk_1",1,"label","A","bird","hawk",1,"bird","A","bird_hawk_1","bird_label_A",1,"test",184,1,427.876014495,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_116",116,"dog_label_B:dog_york_2",1,"label","B","dog","york",2,"dog","B","dog_york_2","dog_label_B",1,"test",185,1,420.413680142,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_116",116,"phone_label_B:phone_rotary_2",1,"label","B","phone","rotary",2,"phone","B","phone_rotary_2","phone_label_B",1,"test",186,1,274.518610677,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_116",116,"bird_sound_B:bird_song_1",1,"sound","B","bird","song",1,"bird","B","bird_song_1","bird_sound_B",1,"test",190,1,415.695622563,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"drum_label_A:drum_kit_1",1,"label","A","drum","kit",1,"drum","A","drum_kit_1","drum_label_A",2,"test",191,1,422.481015092,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_116",116,"drum_sound_B:drum_bongo_2",1,"sound","B","drum","bongo",2,"drum","B","drum_bongo_2","drum_sound_B",2,"test",192,1,313.445056789,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"motor_sound_A:motor_dirt_2",1,"sound","A","motor","dirt",2,"motor","A","motor_dirt_2","motor_sound_A",2,"test",194,1,370.246954495,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"phone_label_B:phone_rotary_1",1,"label","B","phone","rotary",1,"phone","B","phone_rotary_1","phone_label_B",2,"test",196,1,436.156003969,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_116",116,"drum_label_B:drum_bongo_1",1,"label","B","drum","bongo",1,"drum","B","drum_bongo_1","drum_label_B",2,"test",197,1,304.100975394,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_116",116,"phone_sound_A:phone_cell_1",1,"sound","A","phone","cell",1,"phone","A","phone_cell_1","phone_sound_A",2,"test",198,1,486.162621295,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"dog_sound_B:dog_york_2",1,"sound","B","dog","york",2,"dog","B","dog_york_2","dog_sound_B",2,"test",199,1,561.915471917,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"bird_label_A:bird_hawk_1",1,"label","A","bird","hawk",1,"bird","A","bird_hawk_1","bird_label_A",2,"test",205,1,521.86028217,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_116",116,"phone_label_B:phone_rotary_1",1,"label","B","phone","rotary",1,"phone","B","phone_rotary_1","phone_label_B",2,"test",206,1,554.292648798,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_116",116,"guitar_sound_B:guitar_acoustic_1",1,"sound","B","guitar","acoustic",1,"guitar","B","guitar_acoustic_1","guitar_sound_B",2,"test",209,1,353.624606039,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"dog_label_B:dog_york_2",1,"label","B","dog","york",2,"dog","B","dog_york_2","dog_label_B",2,"test",211,1,518.545548432,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_116",116,"guitar_sound_B:guitar_acoustic_1",1,"sound","B","guitar","acoustic",1,"guitar","B","guitar_acoustic_1","guitar_sound_B",2,"test",212,1,599.012653343,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"phone_sound_A:phone_cell_2",1,"sound","A","phone","cell",2,"phone","A","phone_cell_2","phone_sound_A",2,"test",213,1,363.021549536,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"phone_label_A:phone_cell_2",1,"label","A","phone","cell",2,"phone","A","phone_cell_2","phone_label_A",2,"test",215,1,398.328257492,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_116",116,"guitar_label_A:guitar_electric_1",1,"label","A","guitar","electric",1,"guitar","A","guitar_electric_1","guitar_label_A",2,"test",216,1,387.920464622,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_116",116,"motor_label_A:motor_dirt_2",1,"label","A","motor","dirt",2,"motor","A","motor_dirt_2","motor_label_A",2,"test",217,1,337.848054711,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_116",116,"dog_sound_A:dog_rott_2",1,"sound","A","dog","rott",2,"dog","A","dog_rott_2","dog_sound_A",2,"test",220,1,345.732907532,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"guitar_sound_A:guitar_electric_1",1,"sound","A","guitar","electric",1,"guitar","A","guitar_electric_1","guitar_sound_A",2,"test",221,1,544.259836199,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"guitar_sound_A:guitar_electric_2",1,"sound","A","guitar","electric",2,"guitar","A","guitar_electric_2","guitar_sound_A",2,"test",225,1,589.786846889,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"guitar_sound_A:guitar_electric_1",1,"sound","A","guitar","electric",1,"guitar","A","guitar_electric_1","guitar_sound_A",2,"test",227,1,348.190435208,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"drum_sound_B:drum_bongo_1",1,"sound","B","drum","bongo",1,"drum","B","drum_bongo_1","drum_sound_B",2,"test",228,1,355.383894406,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"dog_label_B:dog_york_2",1,"label","B","dog","york",2,"dog","B","dog_york_2","dog_label_B",2,"test",229,1,385.689978953,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_116",116,"guitar_label_B:guitar_acoustic_2",1,"label","B","guitar","acoustic",2,"guitar","B","guitar_acoustic_2","guitar_label_B",2,"test",230,1,289.161854424,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_116",116,"dog_label_A:dog_rott_2",1,"label","A","dog","rott",2,"dog","A","dog_rott_2","dog_label_A",2,"test",234,1,420.326210093,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_116",116,"dog_label_B:dog_york_2",1,"label","B","dog","york",2,"dog","B","dog_york_2","dog_label_B",2,"test",237,1,521.525994642,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_116",116,"dog_label_B:dog_york_1",1,"label","B","dog","york",1,"dog","B","dog_york_1","dog_label_B",2,"test",239,1,358.652231283,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_116",116,"motor_sound_B:motor_harley_2",1,"sound","B","motor","harley",2,"motor","B","motor_harley_2","motor_sound_B",2,"test",240,1,396.300093736,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"bird_label_A:bird_hawk_2",1,"label","A","bird","hawk",2,"bird","A","bird_hawk_2","bird_label_A",2,"test",241,1,312.452842249,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_116",116,"dog_sound_A:dog_rott_1",1,"sound","A","dog","rott",1,"dog","A","dog_rott_1","dog_sound_A",2,"test",242,1,344.491974218,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"motor_label_A:motor_dirt_2",1,"label","A","motor","dirt",2,"motor","A","motor_dirt_2","motor_label_A",2,"test",245,1,411.212973529,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_116",116,"bird_sound_B:bird_song_1",1,"sound","B","bird","song",1,"bird","B","bird_song_1","bird_sound_B",2,"test",246,1,343.252561754,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"drum_sound_B:drum_bongo_1",1,"sound","B","drum","bongo",1,"drum","B","drum_bongo_1","drum_sound_B",2,"test",254,1,330.869847676,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"motor_label_A:motor_dirt_2",1,"label","A","motor","dirt",2,"motor","A","motor_dirt_2","motor_label_A",2,"test",256,1,374.381244648,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_116",116,"drum_sound_A:drum_kit_2",1,"sound","A","drum","kit",2,"drum","A","drum_kit_2","drum_sound_A",2,"test",258,1,373.174918815,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"bird_sound_B:bird_song_2",1,"sound","B","bird","song",2,"bird","B","bird_song_2","bird_sound_B",2,"test",261,1,340.3360066,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"drum_label_A:drum_kit_1",1,"label","A","drum","kit",1,"drum","A","drum_kit_1","drum_label_A",2,"test",262,1,381.764475955,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_116",116,"guitar_sound_A:guitar_electric_1",1,"sound","A","guitar","electric",1,"guitar","A","guitar_electric_1","guitar_sound_A",2,"test",263,1,491.087944712,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"dog_sound_B:dog_york_1",1,"sound","B","dog","york",1,"dog","B","dog_york_1","dog_sound_B",2,"test",266,1,425.997310551,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"guitar_label_A:guitar_electric_2",1,"label","A","guitar","electric",2,"guitar","A","guitar_electric_2","guitar_label_A",2,"test",269,1,439.11629403,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_116",116,"bird_sound_A:bird_hawk_1",1,"sound","A","bird","hawk",1,"bird","A","bird_hawk_1","bird_sound_A",2,"test",271,1,677.449693205,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"dog_label_A:dog_rott_1",1,"label","A","dog","rott",1,"dog","A","dog_rott_1","dog_label_A",2,"test",275,1,429.385442985,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_116",116,"dog_sound_B:dog_york_2",1,"sound","B","dog","york",2,"dog","B","dog_york_2","dog_sound_B",2,"test",278,1,586.701816879,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"bird_label_A:bird_hawk_2",1,"label","A","bird","hawk",2,"bird","A","bird_hawk_2","bird_label_A",2,"test",279,1,309.566331096,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_116",116,"dog_sound_A:dog_rott_1",1,"sound","A","dog","rott",1,"dog","A","dog_rott_1","dog_sound_A",2,"test",280,1,319.438655395,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"bird_label_B:bird_song_1",1,"label","B","bird","song",1,"bird","B","bird_song_1","bird_label_B",2,"test",281,1,407.261229586,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_116",116,"guitar_label_B:guitar_acoustic_2",1,"label","B","guitar","acoustic",2,"guitar","B","guitar_acoustic_2","guitar_label_B",2,"test",282,1,371.120513882,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_116",116,"drum_sound_A:drum_kit_2",1,"sound","A","drum","kit",2,"drum","A","drum_kit_2","drum_sound_A",2,"test",284,1,349.249583203,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"phone_label_A:phone_cell_2",1,"label","A","phone","cell",2,"phone","A","phone_cell_2","phone_label_A",2,"test",286,1,407.847659197,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_116",116,"dog_sound_B:dog_york_1",1,"sound","B","dog","york",1,"dog","B","dog_york_1","dog_sound_B",2,"test",290,1,472.82838542,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"bird_sound_A:bird_hawk_1",1,"sound","A","bird","hawk",1,"bird","A","bird_hawk_1","bird_sound_A",2,"test",291,1,466.183325043,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"guitar_sound_B:guitar_acoustic_1",1,"sound","B","guitar","acoustic",1,"guitar","B","guitar_acoustic_1","guitar_sound_B",2,"test",292,1,336.246592458,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"motor_sound_A:motor_dirt_1",1,"sound","A","motor","dirt",1,"motor","A","motor_dirt_1","motor_sound_A",3,"test",294,1,344.710649224,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"motor_sound_A:motor_dirt_1",1,"sound","A","motor","dirt",1,"motor","A","motor_dirt_1","motor_sound_A",3,"test",300,1,573.41207657,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"dog_label_A:dog_rott_1",1,"label","A","dog","rott",1,"dog","A","dog_rott_1","dog_label_A",3,"test",301,1,401.495052967,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_116",116,"bird_label_B:bird_song_1",1,"label","B","bird","song",1,"bird","B","bird_song_1","bird_label_B",3,"test",306,1,552.448552568,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_116",116,"drum_sound_B:drum_bongo_2",1,"sound","B","drum","bongo",2,"drum","B","drum_bongo_2","drum_sound_B",3,"test",310,1,327.504913555,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"dog_sound_B:dog_york_2",1,"sound","B","dog","york",2,"dog","B","dog_york_2","dog_sound_B",3,"test",311,1,518.698810833,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"guitar_label_A:guitar_electric_1",1,"label","A","guitar","electric",1,"guitar","A","guitar_electric_1","guitar_label_A",3,"test",313,1,425.041605486,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_116",116,"guitar_sound_A:guitar_electric_2",1,"sound","A","guitar","electric",2,"guitar","A","guitar_electric_2","guitar_sound_A",3,"test",315,1,441.755607259,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"guitar_label_B:guitar_acoustic_1",1,"label","B","guitar","acoustic",1,"guitar","B","guitar_acoustic_1","guitar_label_B",3,"test",317,1,445.146401878,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_116",116,"bird_label_B:bird_song_2",1,"label","B","bird","song",2,"bird","B","bird_song_2","bird_label_B",3,"test",318,1,584.304377437,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_116",116,"bird_label_B:bird_song_2",1,"label","B","bird","song",2,"bird","B","bird_song_2","bird_label_B",3,"test",319,1,445.587174967,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_116",116,"motor_label_B:motor_harley_2",1,"label","B","motor","harley",2,"motor","B","motor_harley_2","motor_label_B",3,"test",320,1,587.624435779,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_116",116,"guitar_label_A:guitar_electric_2",1,"label","A","guitar","electric",2,"guitar","A","guitar_electric_2","guitar_label_A",3,"test",326,1,430.737425573,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_116",116,"bird_sound_B:bird_song_1",1,"sound","B","bird","song",1,"bird","B","bird_song_1","bird_sound_B",3,"test",330,1,545.708796242,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"phone_label_B:phone_rotary_2",1,"label","B","phone","rotary",2,"phone","B","phone_rotary_2","phone_label_B",3,"test",333,1,443.362013204,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_116",116,"dog_label_A:dog_rott_2",1,"label","A","dog","rott",2,"dog","A","dog_rott_2","dog_label_A",3,"test",336,1,415.049865609,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_116",116,"motor_sound_A:motor_dirt_2",1,"sound","A","motor","dirt",2,"motor","A","motor_dirt_2","motor_sound_A",3,"test",337,1,435.442932881,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"dog_label_A:dog_rott_1",1,"label","A","dog","rott",1,"dog","A","dog_rott_1","dog_label_A",3,"test",340,1,412.72354289,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_116",116,"drum_label_B:drum_bongo_2",1,"label","B","drum","bongo",2,"drum","B","drum_bongo_2","drum_label_B",3,"test",342,1,333.158900263,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_116",116,"bird_sound_B:bird_song_2",1,"sound","B","bird","song",2,"bird","B","bird_song_2","bird_sound_B",3,"test",343,1,476.88243119,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"dog_label_B:dog_york_1",1,"label","B","dog","york",1,"dog","B","dog_york_1","dog_label_B",3,"test",344,1,426.068807719,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_116",116,"drum_label_A:drum_kit_2",1,"label","A","drum","kit",2,"drum","A","drum_kit_2","drum_label_A",3,"test",349,1,362.478855066,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_116",116,"bird_label_B:bird_song_1",1,"label","B","bird","song",1,"bird","B","bird_song_1","bird_label_B",3,"test",350,1,431.793150958,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_116",116,"bird_label_A:bird_hawk_2",1,"label","A","bird","hawk",2,"bird","A","bird_hawk_2","bird_label_A",3,"test",352,1,622.019173345,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_116",116,"phone_sound_B:phone_rotary_1",1,"sound","B","phone","rotary",1,"phone","B","phone_rotary_1","phone_sound_B",3,"test",353,1,351.39107774,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"guitar_sound_A:guitar_electric_1",1,"sound","A","guitar","electric",1,"guitar","A","guitar_electric_1","guitar_sound_A",3,"test",354,1,317.845559679,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"guitar_label_A:guitar_electric_1",1,"label","A","guitar","electric",1,"guitar","A","guitar_electric_1","guitar_label_A",3,"test",356,1,459.964585956,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_116",116,"dog_label_B:dog_york_1",1,"label","B","dog","york",1,"dog","B","dog_york_1","dog_label_B",3,"test",357,1,358.279913198,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_116",116,"motor_label_B:motor_harley_1",1,"label","B","motor","harley",1,"motor","B","motor_harley_1","motor_label_B",3,"test",358,1,422.308737179,5,18,"Female","No","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_116",116,"motor_sound_B:motor_harley_2",1,"sound","B","motor","harley",2,"motor","B","motor_harley_2","motor_sound_B",3,"test",360,1,572.908553528,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_116",116,"phone_sound_A:phone_cell_1",1,"sound","A","phone","cell",1,"phone","A","phone_cell_1","phone_sound_A",3,"test",361,1,330.395227764,5,18,"Female","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
