name,ROW_ID,category,cueType,sound_file,block,trialIndex_new,rt,zSound,ordered_sound
TYS_202,53,key,sound,key_sound.wav,2,36,1518.721819,1.324999083800119,a
TYS_202,57,key,label,key_label.wav,4,62,619.7029349999999,1.324999083800119,a
TYS_202,133,key,sound,key_sound.wav,5,93,975.8918879999999,1.324999083800119,a
TYS_202,137,key,label,key_label.wav,6,119,538.020849,1.324999083800119,a
TYS_203,53,key,sound,key_sound.wav,2,35,752.8705,1.324999083800119,a
TYS_203,57,key,label,key_label.wav,4,77,1230.024457,1.324999083800119,a
TYS_203,133,key,sound,key_sound.wav,5,91,1069.160461,1.324999083800119,a
TYS_203,137,key,label,key_label.wav,6,113,1015.1631830000001,1.324999083800119,a
TYS_204,53,key,sound,key_sound.wav,2,40,1247.9412559999998,1.324999083800119,a
TYS_204,57,key,label,key_label.wav,4,62,748.8121390000001,1.324999083800119,a
TYS_204,133,key,sound,key_sound.wav,5,88,1224.722385,1.324999083800119,a
TYS_204,137,key,label,key_label.wav,6,113,639.2359730000001,1.324999083800119,a
TYS_205,53,key,sound,key_sound.wav,2,28,1664.461255,1.324999083800119,a
TYS_205,57,key,label,key_label.wav,4,76,820.652902,1.324999083800119,a
TYS_205,133,key,sound,key_sound.wav,5,84,585.501432,1.324999083800119,a
TYS_205,137,key,label,key_label.wav,6,103,1219.455838,1.324999083800119,a
TYS_104,57,key,label,key_label.wav,2,25,781.620979,1.324999083800119,a
TYS_104,53,key,sound,key_sound.wav,3,60,1436.5574119999999,1.324999083800119,a
TYS_104,137,key,label,key_label.wav,7,129,630.874574,1.324999083800119,a
TYS_104,133,key,sound,key_sound.wav,8,155,459.975719,1.324999083800119,a
TYS_120,57,key,label,key_label.wav,2,24,1196.648359,1.324999083800119,a
TYS_120,53,key,sound,key_sound.wav,3,54,709.2818619999999,1.324999083800119,a
TYS_120,137,key,label,key_label.wav,7,126,1061.108708,1.324999083800119,a
TYS_120,133,key,sound,key_sound.wav,8,145,1019.198418,1.324999083800119,a
TYS_122,57,key,label,key_label.wav,2,29,1957.791567,1.324999083800119,a
TYS_122,53,key,sound,key_sound.wav,3,42,773.6582759999999,1.324999083800119,a
TYS_122,137,key,label,key_label.wav,7,140,2011.2323760000002,1.324999083800119,a
TYS_122,133,key,sound,key_sound.wav,8,141,1301.762581,1.324999083800119,a
TYS_125,57,key,label,key_label.wav,2,29,1444.5233349999999,1.324999083800119,a
TYS_125,53,key,sound,key_sound.wav,3,60,1031.163573,1.324999083800119,a
TYS_125,137,key,label,key_label.wav,7,134,827.892363,1.324999083800119,a
TYS_125,133,key,sound,key_sound.wav,8,155,597.679317,1.324999083800119,a
TYS_206,53,key,sound,key_sound.wav,2,28,1811.8470909999999,1.324999083800119,a
TYS_206,57,key,label,key_label.wav,4,80,1174.914598,1.324999083800119,a
TYS_206,133,key,sound,key_sound.wav,5,82,742.95038,1.324999083800119,a
TYS_206,137,key,label,key_label.wav,6,113,563.1989239999999,1.324999083800119,a
TYS_207,53,key,sound,key_sound.wav,2,40,1681.935549,1.324999083800119,a
TYS_207,57,key,label,key_label.wav,4,80,1496.756077,1.324999083800119,a
TYS_207,133,key,sound,key_sound.wav,5,91,1006.038666,1.324999083800119,a
TYS_207,137,key,label,key_label.wav,6,104,722.253144,1.324999083800119,a
TYS_209,53,key,sound,key_sound.wav,2,35,588.734329,1.324999083800119,a
TYS_209,57,key,label,key_label.wav,4,64,704.813659,1.324999083800119,a
TYS_209,133,key,sound,key_sound.wav,5,91,864.324689,1.324999083800119,a
TYS_209,137,key,label,key_label.wav,6,119,1158.533096,1.324999083800119,a
TYS_212,53,key,sound,key_sound.wav,2,40,1366.7330740000002,1.324999083800119,a
TYS_212,57,key,label,key_label.wav,4,70,1764.865994,1.324999083800119,a
TYS_212,133,key,sound,key_sound.wav,5,98,952.37869,1.324999083800119,a
TYS_212,137,key,label,key_label.wav,6,103,697.9097129999999,1.324999083800119,a
TYS_210,53,key,sound,key_sound.wav,2,29,820.875347,1.324999083800119,a
TYS_210,57,key,label,key_label.wav,4,74,1280.279636,1.324999083800119,a
TYS_210,133,key,sound,key_sound.wav,5,94,1052.498102,1.324999083800119,a
TYS_210,137,key,label,key_label.wav,6,115,1532.297254,1.324999083800119,a
TYS_202,52,key,sound,key_sound.wav,1,1,703.0952570000001,-0.16098119709721087,c
TYS_202,56,key,label,key_label.wav,2,40,640.3054000000001,-0.16098119709721087,c
TYS_202,136,key,label,key_label.wav,5,84,519.3030829999999,-0.16098119709721087,c
TYS_202,132,key,sound,key_sound.wav,7,130,589.263618,-0.16098119709721087,c
TYS_203,52,key,sound,key_sound.wav,1,16,1497.041106,-0.16098119709721087,c
TYS_203,56,key,label,key_label.wav,2,31,884.6370579999999,-0.16098119709721087,c
TYS_203,136,key,label,key_label.wav,5,92,644.430995,-0.16098119709721087,c
TYS_203,132,key,sound,key_sound.wav,7,123,1999.180198,-0.16098119709721087,c
TYS_204,52,key,sound,key_sound.wav,1,15,823.419631,-0.16098119709721087,c
TYS_204,56,key,label,key_label.wav,2,33,727.962196,-0.16098119709721087,c
TYS_204,136,key,label,key_label.wav,5,100,704.259515,-0.16098119709721087,c
TYS_204,132,key,sound,key_sound.wav,7,135,663.183868,-0.16098119709721087,c
TYS_205,52,key,sound,key_sound.wav,1,4,861.1626029999999,-0.16098119709721087,c
TYS_205,56,key,label,key_label.wav,2,32,1135.760784,-0.16098119709721087,c
TYS_205,136,key,label,key_label.wav,5,91,570.710838,-0.16098119709721087,c
TYS_205,132,key,sound,key_sound.wav,7,130,524.5630150000001,-0.16098119709721087,c
TYS_104,52,key,sound,key_sound.wav,2,21,517.992735,-0.16098119709721087,c
TYS_104,56,key,label,key_label.wav,3,41,1114.928246,-0.16098119709721087,c
TYS_104,132,key,sound,key_sound.wav,5,94,1172.7081540000001,-0.16098119709721087,c
TYS_104,136,key,label,key_label.wav,7,123,1022.789001,-0.16098119709721087,c
TYS_120,52,key,sound,key_sound.wav,2,40,1249.4289880000001,-0.16098119709721087,c
TYS_120,56,key,label,key_label.wav,3,58,1374.030471,-0.16098119709721087,c
TYS_120,132,key,sound,key_sound.wav,5,84,1258.169413,-0.16098119709721087,c
TYS_120,136,key,label,key_label.wav,7,132,577.829182,-0.16098119709721087,c
TYS_122,52,key,sound,key_sound.wav,2,30,1446.75684,-0.16098119709721087,c
TYS_122,56,key,label,key_label.wav,3,49,1077.700257,-0.16098119709721087,c
TYS_122,132,key,sound,key_sound.wav,5,83,1698.160052,-0.16098119709721087,c
TYS_122,136,key,label,key_label.wav,7,128,702.304125,-0.16098119709721087,c
TYS_125,52,key,sound,key_sound.wav,2,23,1399.7832540000002,-0.16098119709721087,c
TYS_125,56,key,label,key_label.wav,3,50,1247.118115,-0.16098119709721087,c
TYS_125,132,key,sound,key_sound.wav,5,86,1495.9870580000002,-0.16098119709721087,c
TYS_125,136,key,label,key_label.wav,7,133,676.7893429999999,-0.16098119709721087,c
TYS_206,52,key,sound,key_sound.wav,1,18,1660.4032519999998,-0.16098119709721087,c
TYS_206,56,key,label,key_label.wav,2,22,779.04582,-0.16098119709721087,c
TYS_206,136,key,label,key_label.wav,5,98,1076.843023,-0.16098119709721087,c
TYS_206,132,key,sound,key_sound.wav,7,125,568.248391,-0.16098119709721087,c
TYS_207,52,key,sound,key_sound.wav,1,9,769.652367,-0.16098119709721087,c
TYS_207,56,key,label,key_label.wav,2,31,1358.2565780000002,-0.16098119709721087,c
TYS_207,136,key,label,key_label.wav,5,100,729.855597,-0.16098119709721087,c
TYS_207,132,key,sound,key_sound.wav,7,121,2596.442461,-0.16098119709721087,c
TYS_209,52,key,sound,key_sound.wav,1,6,684.9420070000001,-0.16098119709721087,c
TYS_209,56,key,label,key_label.wav,2,27,684.245586,-0.16098119709721087,c
TYS_209,136,key,label,key_label.wav,5,94,946.422458,-0.16098119709721087,c
TYS_209,132,key,sound,key_sound.wav,7,137,1503.251195,-0.16098119709721087,c
TYS_212,52,key,sound,key_sound.wav,1,5,687.5033970000001,-0.16098119709721087,c
TYS_212,56,key,label,key_label.wav,2,21,877.8486250000001,-0.16098119709721087,c
TYS_212,136,key,label,key_label.wav,5,92,1471.6976880000002,-0.16098119709721087,c
TYS_212,132,key,sound,key_sound.wav,7,124,889.8567559999999,-0.16098119709721087,c
TYS_210,52,key,sound,key_sound.wav,1,3,1567.446589,-0.16098119709721087,c
TYS_210,56,key,label,key_label.wav,2,25,733.417213,-0.16098119709721087,c
TYS_210,136,key,label,key_label.wav,5,99,631.9350000000001,-0.16098119709721087,c
TYS_210,132,key,sound,key_sound.wav,7,135,489.57663799999995,-0.16098119709721087,c
TYS_202,20,bee,sound,bee_sound.wav,1,2,703.0241490000001,0.5138164148417028,b
TYS_202,24,bee,label,bee_label.wav,3,50,1140.2368549999999,0.5138164148417028,b
TYS_202,100,bee,sound,bee_sound.wav,7,137,693.1778790000001,0.5138164148417028,b
TYS_202,104,bee,label,bee_label.wav,8,143,415.43331700000005,0.5138164148417028,b
TYS_203,20,bee,sound,bee_sound.wav,1,14,724.1355779999999,0.5138164148417028,b
TYS_203,24,bee,label,bee_label.wav,3,55,1203.1090259999999,0.5138164148417028,b
TYS_203,100,bee,sound,bee_sound.wav,7,139,723.2086059999999,0.5138164148417028,b
TYS_203,104,bee,label,bee_label.wav,8,151,541.189015,0.5138164148417028,b
TYS_204,20,bee,sound,bee_sound.wav,1,8,590.798378,0.5138164148417028,b
TYS_204,24,bee,label,bee_label.wav,3,53,663.396478,0.5138164148417028,b
TYS_204,100,bee,sound,bee_sound.wav,7,123,445.57544600000006,0.5138164148417028,b
TYS_204,104,bee,label,bee_label.wav,8,159,666.581333,0.5138164148417028,b
TYS_205,20,bee,sound,bee_sound.wav,1,13,1274.6315000000002,0.5138164148417028,b
TYS_205,24,bee,label,bee_label.wav,3,60,720.320165,0.5138164148417028,b
TYS_205,100,bee,sound,bee_sound.wav,7,137,1648.885131,0.5138164148417028,b
TYS_205,104,bee,label,bee_label.wav,8,148,1359.030366,0.5138164148417028,b
TYS_104,24,bee,label,bee_label.wav,3,48,1036.66389,0.5138164148417028,b
TYS_104,20,bee,sound,bee_sound.wav,4,76,508.92096799999996,0.5138164148417028,b
TYS_104,100,bee,sound,bee_sound.wav,6,117,2329.161882,0.5138164148417028,b
TYS_104,104,bee,label,bee_label.wav,7,136,621.538162,0.5138164148417028,b
TYS_120,24,bee,label,bee_label.wav,3,50,2277.569294,0.5138164148417028,b
TYS_120,20,bee,sound,bee_sound.wav,4,67,849.052727,0.5138164148417028,b
TYS_120,100,bee,sound,bee_sound.wav,6,114,540.890098,0.5138164148417028,b
TYS_120,104,bee,label,bee_label.wav,7,124,584.828138,0.5138164148417028,b
TYS_122,24,bee,label,bee_label.wav,3,55,804.893672,0.5138164148417028,b
TYS_122,20,bee,sound,bee_sound.wav,4,67,1698.273659,0.5138164148417028,b
TYS_122,100,bee,sound,bee_sound.wav,6,103,1072.80302,0.5138164148417028,b
TYS_122,104,bee,label,bee_label.wav,7,121,1207.612515,0.5138164148417028,b
TYS_125,24,bee,label,bee_label.wav,3,53,725.2067920000001,0.5138164148417028,b
TYS_125,20,bee,sound,bee_sound.wav,4,70,645.666838,0.5138164148417028,b
TYS_125,100,bee,sound,bee_sound.wav,6,104,1058.551073,0.5138164148417028,b
TYS_125,104,bee,label,bee_label.wav,7,127,706.50655,0.5138164148417028,b
TYS_206,20,bee,sound,bee_sound.wav,1,10,2079.571247,0.5138164148417028,b
TYS_206,24,bee,label,bee_label.wav,3,54,2884.4246860000003,0.5138164148417028,b
TYS_206,100,bee,sound,bee_sound.wav,7,132,1319.931865,0.5138164148417028,b
TYS_206,104,bee,label,bee_label.wav,8,146,1791.257858,0.5138164148417028,b
TYS_207,20,bee,sound,bee_sound.wav,1,7,691.782653,0.5138164148417028,b
TYS_207,24,bee,label,bee_label.wav,3,46,1290.195823,0.5138164148417028,b
TYS_207,100,bee,sound,bee_sound.wav,7,133,646.241128,0.5138164148417028,b
TYS_207,104,bee,label,bee_label.wav,8,142,2104.400635,0.5138164148417028,b
TYS_209,20,bee,sound,bee_sound.wav,1,5,969.407797,0.5138164148417028,b
TYS_209,24,bee,label,bee_label.wav,3,45,1229.780555,0.5138164148417028,b
TYS_209,100,bee,sound,bee_sound.wav,7,121,1631.554723,0.5138164148417028,b
TYS_209,104,bee,label,bee_label.wav,8,159,1333.100915,0.5138164148417028,b
TYS_212,20,bee,sound,bee_sound.wav,1,16,1630.790234,0.5138164148417028,b
TYS_212,24,bee,label,bee_label.wav,3,57,1572.332859,0.5138164148417028,b
TYS_212,100,bee,sound,bee_sound.wav,7,129,2848.884583,0.5138164148417028,b
TYS_212,104,bee,label,bee_label.wav,8,144,1914.626956,0.5138164148417028,b
TYS_210,20,bee,sound,bee_sound.wav,1,10,539.33984,0.5138164148417028,b
TYS_210,24,bee,label,bee_label.wav,3,53,535.081029,0.5138164148417028,b
TYS_210,100,bee,sound,bee_sound.wav,7,133,919.645905,0.5138164148417028,b
TYS_210,104,bee,label,bee_label.wav,8,159,635.155737,0.5138164148417028,b
TYS_202,19,bee,sound,bee_sound.wav,1,18,973.0948209999999,-0.09067348497206544,c
TYS_202,23,bee,label,bee_label.wav,3,58,852.617383,-0.09067348497206544,c
TYS_202,103,bee,label,bee_label.wav,6,111,1378.062963,-0.09067348497206544,c
TYS_202,99,bee,sound,bee_sound.wav,6,116,546.093524,-0.09067348497206544,c
TYS_203,19,bee,sound,bee_sound.wav,1,4,1337.248445,-0.09067348497206544,c
TYS_203,23,bee,label,bee_label.wav,3,46,1020.2265980000001,-0.09067348497206544,c
TYS_203,103,bee,label,bee_label.wav,6,105,1176.729441,-0.09067348497206544,c
TYS_203,99,bee,sound,bee_sound.wav,6,118,619.787753,-0.09067348497206544,c
TYS_204,19,bee,sound,bee_sound.wav,1,19,717.724025,-0.09067348497206544,c
TYS_204,23,bee,label,bee_label.wav,3,56,715.7557009999999,-0.09067348497206544,c
TYS_204,103,bee,label,bee_label.wav,6,103,717.313468,-0.09067348497206544,c
TYS_204,99,bee,sound,bee_sound.wav,6,120,1075.5920409999999,-0.09067348497206544,c
TYS_205,19,bee,sound,bee_sound.wav,1,7,667.989194,-0.09067348497206544,c
TYS_205,23,bee,label,bee_label.wav,3,56,933.7387079999999,-0.09067348497206544,c
TYS_205,103,bee,label,bee_label.wav,6,117,841.219485,-0.09067348497206544,c
TYS_205,99,bee,sound,bee_sound.wav,6,118,636.1210349999999,-0.09067348497206544,c
TYS_104,19,bee,sound,bee_sound.wav,2,35,538.490117,-0.09067348497206544,c
TYS_104,23,bee,label,bee_label.wav,4,71,923.0273370000001,-0.09067348497206544,c
TYS_104,103,bee,label,bee_label.wav,6,109,810.844481,-0.09067348497206544,c
TYS_104,99,bee,sound,bee_sound.wav,7,133,924.084008,-0.09067348497206544,c
TYS_120,19,bee,sound,bee_sound.wav,2,33,1763.991356,-0.09067348497206544,c
TYS_120,23,bee,label,bee_label.wav,4,77,1018.859386,-0.09067348497206544,c
TYS_120,103,bee,label,bee_label.wav,6,120,695.7186459999999,-0.09067348497206544,c
TYS_120,99,bee,sound,bee_sound.wav,7,128,4691.712856,-0.09067348497206544,c
TYS_122,19,bee,sound,bee_sound.wav,2,37,653.2980200000001,-0.09067348497206544,c
TYS_122,23,bee,label,bee_label.wav,4,76,1466.843009,-0.09067348497206544,c
TYS_122,103,bee,label,bee_label.wav,6,105,574.631095,-0.09067348497206544,c
TYS_122,99,bee,sound,bee_sound.wav,7,127,3046.6639999999998,-0.09067348497206544,c
TYS_125,19,bee,sound,bee_sound.wav,2,37,1007.3949099999999,-0.09067348497206544,c
TYS_125,23,bee,label,bee_label.wav,4,62,970.153093,-0.09067348497206544,c
TYS_125,103,bee,label,bee_label.wav,6,112,974.790514,-0.09067348497206544,c
TYS_125,99,bee,sound,bee_sound.wav,7,125,1433.3564039999999,-0.09067348497206544,c
TYS_206,19,bee,sound,bee_sound.wav,1,1,808.055282,-0.09067348497206544,c
TYS_206,23,bee,label,bee_label.wav,3,57,990.725458,-0.09067348497206544,c
TYS_206,103,bee,label,bee_label.wav,6,101,603.979468,-0.09067348497206544,c
TYS_206,99,bee,sound,bee_sound.wav,6,108,1418.317556,-0.09067348497206544,c
TYS_207,19,bee,sound,bee_sound.wav,1,4,1039.902568,-0.09067348497206544,c
TYS_207,23,bee,label,bee_label.wav,3,49,1144.321203,-0.09067348497206544,c
TYS_207,99,bee,sound,bee_sound.wav,6,101,1550.3383869999998,-0.09067348497206544,c
TYS_207,103,bee,label,bee_label.wav,6,117,609.692276,-0.09067348497206544,c
TYS_209,19,bee,sound,bee_sound.wav,1,15,982.581675,-0.09067348497206544,c
TYS_209,23,bee,label,bee_label.wav,3,44,868.483841,-0.09067348497206544,c
TYS_209,99,bee,sound,bee_sound.wav,6,102,1775.951505,-0.09067348497206544,c
TYS_209,103,bee,label,bee_label.wav,6,111,794.166327,-0.09067348497206544,c
TYS_212,19,bee,sound,bee_sound.wav,1,15,893.8160540000001,-0.09067348497206544,c
TYS_212,23,bee,label,bee_label.wav,3,46,1083.0680129999998,-0.09067348497206544,c
TYS_212,103,bee,label,bee_label.wav,6,105,1571.2544919999998,-0.09067348497206544,c
TYS_212,99,bee,sound,bee_sound.wav,6,106,1271.151423,-0.09067348497206544,c
TYS_210,19,bee,sound,bee_sound.wav,1,1,1647.9768749999998,-0.09067348497206544,c
TYS_210,23,bee,label,bee_label.wav,3,51,433.38993200000004,-0.09067348497206544,c
TYS_210,103,bee,label,bee_label.wav,6,105,550.891936,-0.09067348497206544,c
TYS_210,99,bee,sound,bee_sound.wav,6,119,2941.701889,-0.09067348497206544,c
TYS_202,22,bee,sound,bee_sound.wav,3,47,1366.2604090000002,-1.3601022745809792,d
TYS_202,26,bee,label,bee_label.wav,4,78,533.421516,-1.3601022745809792,d
TYS_202,102,bee,sound,bee_sound.wav,5,83,1198.93682,-1.3601022745809792,d
TYS_202,106,bee,label,bee_label.wav,5,96,1677.949905,-1.3601022745809792,d
TYS_203,22,bee,sound,bee_sound.wav,3,49,1131.740212,-1.3601022745809792,d
TYS_203,26,bee,label,bee_label.wav,4,78,1509.924173,-1.3601022745809792,d
TYS_203,102,bee,sound,bee_sound.wav,5,84,702.6731970000001,-1.3601022745809792,d
TYS_203,106,bee,label,bee_label.wav,5,95,893.594563,-1.3601022745809792,d
TYS_204,22,bee,sound,bee_sound.wav,3,42,805.077553,-1.3601022745809792,d
TYS_204,26,bee,label,bee_label.wav,4,70,908.6622600000001,-1.3601022745809792,d
TYS_204,102,bee,sound,bee_sound.wav,5,90,742.718041,-1.3601022745809792,d
TYS_204,106,bee,label,bee_label.wav,5,96,1774.578452,-1.3601022745809792,d
TYS_205,22,bee,sound,bee_sound.wav,3,42,1178.078175,-1.3601022745809792,d
TYS_205,26,bee,label,bee_label.wav,4,79,1592.753768,-1.3601022745809792,d
TYS_205,102,bee,sound,bee_sound.wav,5,92,394.352078,-1.3601022745809792,d
TYS_205,106,bee,label,bee_label.wav,5,98,363.685846,-1.3601022745809792,d
TYS_104,22,bee,sound,bee_sound.wav,2,38,912.124336,-1.3601022745809792,d
TYS_104,26,bee,label,bee_label.wav,4,72,684.908807,-1.3601022745809792,d
TYS_104,106,bee,label,bee_label.wav,6,110,870.8634969999999,-1.3601022745809792,d
TYS_104,102,bee,sound,bee_sound.wav,6,113,916.96775,-1.3601022745809792,d
TYS_120,22,bee,sound,bee_sound.wav,2,39,1525.1965519999999,-1.3601022745809792,d
TYS_120,26,bee,label,bee_label.wav,4,73,844.2672490000001,-1.3601022745809792,d
TYS_120,102,bee,sound,bee_sound.wav,6,116,1693.5271019999998,-1.3601022745809792,d
TYS_120,106,bee,label,bee_label.wav,6,117,1170.047045,-1.3601022745809792,d
TYS_122,22,bee,sound,bee_sound.wav,2,34,1403.360605,-1.3601022745809792,d
TYS_122,26,bee,label,bee_label.wav,4,74,1152.6124479999999,-1.3601022745809792,d
TYS_122,106,bee,label,bee_label.wav,6,113,1579.9436569999998,-1.3601022745809792,d
TYS_122,102,bee,sound,bee_sound.wav,6,116,644.535601,-1.3601022745809792,d
TYS_125,22,bee,sound,bee_sound.wav,2,28,3086.3788130000003,-1.3601022745809792,d
TYS_125,26,bee,label,bee_label.wav,4,71,1388.303757,-1.3601022745809792,d
TYS_125,106,bee,label,bee_label.wav,6,107,1369.0863849999998,-1.3601022745809792,d
TYS_125,102,bee,sound,bee_sound.wav,6,114,887.8204820000001,-1.3601022745809792,d
TYS_206,22,bee,sound,bee_sound.wav,3,49,1306.527495,-1.3601022745809792,d
TYS_206,26,bee,label,bee_label.wav,4,65,702.269137,-1.3601022745809792,d
TYS_206,102,bee,sound,bee_sound.wav,5,86,692.009687,-1.3601022745809792,d
TYS_206,106,bee,label,bee_label.wav,5,99,1015.9808400000001,-1.3601022745809792,d
TYS_207,22,bee,sound,bee_sound.wav,3,44,920.971572,-1.3601022745809792,d
TYS_207,26,bee,label,bee_label.wav,4,62,1714.467525,-1.3601022745809792,d
TYS_207,106,bee,label,bee_label.wav,5,95,1321.5342759999999,-1.3601022745809792,d
TYS_207,102,bee,sound,bee_sound.wav,5,97,1550.448298,-1.3601022745809792,d
TYS_209,22,bee,sound,bee_sound.wav,3,47,1001.396537,-1.3601022745809792,d
TYS_209,26,bee,label,bee_label.wav,4,63,1078.312159,-1.3601022745809792,d
TYS_209,102,bee,sound,bee_sound.wav,5,90,1407.9811569999997,-1.3601022745809792,d
TYS_209,106,bee,label,bee_label.wav,5,95,1237.07509,-1.3601022745809792,d
TYS_212,22,bee,sound,bee_sound.wav,3,44,766.565621,-1.3601022745809792,d
TYS_212,26,bee,label,bee_label.wav,4,79,895.1169249999999,-1.3601022745809792,d
TYS_212,102,bee,sound,bee_sound.wav,5,85,1638.934374,-1.3601022745809792,d
TYS_212,106,bee,label,bee_label.wav,5,97,4696.214199,-1.3601022745809792,d
TYS_210,22,bee,sound,bee_sound.wav,3,48,1202.022672,-1.3601022745809792,d
TYS_210,26,bee,label,bee_label.wav,4,61,900.31147,-1.3601022745809792,d
TYS_210,106,bee,label,bee_label.wav,5,91,1166.2186379999998,-1.3601022745809792,d
TYS_210,102,bee,sound,bee_sound.wav,5,96,1820.295811,-1.3601022745809792,d
TYS_202,25,bee,label,bee_label.wav,1,12,829.125404,0.9369593447113402,a
TYS_202,21,bee,sound,bee_sound.wav,4,61,636.744857,0.9369593447113402,a
TYS_202,105,bee,label,bee_label.wav,5,100,847.9689359999999,0.9369593447113402,a
TYS_202,101,bee,sound,bee_sound.wav,6,114,1040.661454,0.9369593447113402,a
TYS_203,25,bee,label,bee_label.wav,1,20,1256.201983,0.9369593447113402,a
TYS_203,21,bee,sound,bee_sound.wav,4,72,1028.0301570000001,0.9369593447113402,a
TYS_203,105,bee,label,bee_label.wav,5,81,1199.7298,0.9369593447113402,a
TYS_203,101,bee,sound,bee_sound.wav,6,110,709.8668809999999,0.9369593447113402,a
TYS_204,25,bee,label,bee_label.wav,1,16,700.638473,0.9369593447113402,a
TYS_204,21,bee,sound,bee_sound.wav,4,72,705.585301,0.9369593447113402,a
TYS_204,105,bee,label,bee_label.wav,5,82,681.489646,0.9369593447113402,a
TYS_204,101,bee,sound,bee_sound.wav,6,104,693.924546,0.9369593447113402,a
TYS_205,25,bee,label,bee_label.wav,1,20,493.07975200000004,0.9369593447113402,a
TYS_205,21,bee,sound,bee_sound.wav,4,75,1310.0422620000002,0.9369593447113402,a
TYS_205,105,bee,label,bee_label.wav,5,86,996.3272809999999,0.9369593447113402,a
TYS_205,101,bee,sound,bee_sound.wav,6,119,570.7339049999999,0.9369593447113402,a
TYS_104,21,bee,sound,bee_sound.wav,3,45,950.403452,0.9369593447113402,a
TYS_104,25,bee,label,bee_label.wav,3,51,585.4594109999999,0.9369593447113402,a
TYS_104,105,bee,label,bee_label.wav,5,98,812.1478559999999,0.9369593447113402,a
TYS_104,101,bee,sound,bee_sound.wav,6,114,645.5026270000001,0.9369593447113402,a
TYS_120,25,bee,label,bee_label.wav,3,52,1519.7633500000002,0.9369593447113402,a
TYS_120,21,bee,sound,bee_sound.wav,3,55,1072.268963,0.9369593447113402,a
TYS_120,105,bee,label,bee_label.wav,5,91,1710.449696,0.9369593447113402,a
TYS_120,101,bee,sound,bee_sound.wav,6,109,675.0808359999999,0.9369593447113402,a
TYS_122,21,bee,sound,bee_sound.wav,3,46,1330.537796,0.9369593447113402,a
TYS_122,25,bee,label,bee_label.wav,3,53,730.3000690000001,0.9369593447113402,a
TYS_122,105,bee,label,bee_label.wav,5,88,670.6644299999999,0.9369593447113402,a
TYS_122,101,bee,sound,bee_sound.wav,6,109,1354.0411000000001,0.9369593447113402,a
TYS_125,21,bee,sound,bee_sound.wav,3,46,1141.795993,0.9369593447113402,a
TYS_125,25,bee,label,bee_label.wav,3,47,787.36639,0.9369593447113402,a
TYS_125,105,bee,label,bee_label.wav,5,89,1173.694491,0.9369593447113402,a
TYS_125,101,bee,sound,bee_sound.wav,6,111,852.45204,0.9369593447113402,a
TYS_206,25,bee,label,bee_label.wav,1,17,1110.982656,0.9369593447113402,a
TYS_206,21,bee,sound,bee_sound.wav,4,69,532.9402690000001,0.9369593447113402,a
TYS_206,105,bee,label,bee_label.wav,5,90,806.543291,0.9369593447113402,a
TYS_206,101,bee,sound,bee_sound.wav,6,109,740.285993,0.9369593447113402,a
TYS_207,25,bee,label,bee_label.wav,1,19,812.557757,0.9369593447113402,a
TYS_207,21,bee,sound,bee_sound.wav,4,63,714.0679359999999,0.9369593447113402,a
TYS_207,105,bee,label,bee_label.wav,5,85,1143.3120970000002,0.9369593447113402,a
TYS_207,101,bee,sound,bee_sound.wav,6,109,1237.3433109999999,0.9369593447113402,a
TYS_209,25,bee,label,bee_label.wav,1,1,712.58539,0.9369593447113402,a
TYS_209,21,bee,sound,bee_sound.wav,4,73,813.200772,0.9369593447113402,a
TYS_209,105,bee,label,bee_label.wav,5,100,592.320561,0.9369593447113402,a
TYS_209,101,bee,sound,bee_sound.wav,6,103,745.81778,0.9369593447113402,a
TYS_212,25,bee,label,bee_label.wav,1,12,816.8767690000001,0.9369593447113402,a
TYS_212,21,bee,sound,bee_sound.wav,4,67,1116.740584,0.9369593447113402,a
TYS_212,105,bee,label,bee_label.wav,5,94,676.8096690000001,0.9369593447113402,a
TYS_212,101,bee,sound,bee_sound.wav,6,115,703.264773,0.9369593447113402,a
TYS_210,25,bee,label,bee_label.wav,1,14,2554.422855,0.9369593447113402,a
TYS_210,21,bee,sound,bee_sound.wav,4,79,488.64454,0.9369593447113402,a
TYS_210,105,bee,label,bee_label.wav,5,95,745.2064750000001,0.9369593447113402,a
TYS_210,101,bee,sound,bee_sound.wav,6,114,898.0132940000001,0.9369593447113402,a
TYS_202,38,dog,sound,dog_sound.wav,2,26,1123.344541,-0.4618471092185997,c
TYS_202,42,dog,label,dog_label.wav,2,32,1245.569229,-0.4618471092185997,c
TYS_202,118,dog,sound,dog_sound.wav,5,95,861.5173699999999,-0.4618471092185997,c
TYS_202,122,dog,label,dog_label.wav,8,159,1290.5008790000002,-0.4618471092185997,c
TYS_203,42,dog,label,dog_label.wav,2,29,1013.1912229999999,-0.4618471092185997,c
TYS_203,38,dog,sound,dog_sound.wav,2,36,829.2018179999999,-0.4618471092185997,c
TYS_203,118,dog,sound,dog_sound.wav,5,82,1260.592461,-0.4618471092185997,c
TYS_203,122,dog,label,dog_label.wav,8,141,653.746247,-0.4618471092185997,c
TYS_204,38,dog,sound,dog_sound.wav,2,29,809.229016,-0.4618471092185997,c
TYS_204,42,dog,label,dog_label.wav,2,38,702.1328209999999,-0.4618471092185997,c
TYS_204,118,dog,sound,dog_sound.wav,5,86,541.914701,-0.4618471092185997,c
