name,ROW_ID,cueType,a,a_soundTyp,b,b_soundTyp,c,c_soundTyp,d,d_soundTyp,a_weighted,b_weighted,c_weighted,d_weighted,weighted_zSound
TYS_205,45,sound,0.0,NA,276.0,0.610000014,523.999989,0.01,0.0,NA,NA,168.36000386400002,5.23999989,NA,0.21700000767625013
TYS_205,46,sound,0.0,NA,158.000007,0.610000014,344.000004,0.01,450.000003,-1.519999981,NA,96.38000648200011,3.44000004,-683.9999960099999,-0.6136344337154599
TYS_205,47,label,145.99999800000003,1.2200000290000002,114.0,0.610000014,290.000006,0.01,579.999998,-1.519999981,178.12000179400002,69.54000159600001,2.90000006,-881.59998594,-0.5584424613921372
TYS_205,48,label,273.999989,1.2200000290000002,119.999997,0.610000014,131.999999,0.01,393.999994,-1.519999981,334.27999452599977,73.19999984999995,1.3199999900000001,-598.8799833940002,-0.20660868844215538
TYS_205,49,label,349.99999399999996,1.2200000290000002,83.999999,0.610000014,137.99999699999998,0.01,314.00001,-1.519999981,427.0000028299998,51.24000056599999,1.3799999699999999,-477.28000923399975,0.0026410768984198823
TYS_205,50,label,244.00000300000002,1.2200000290000002,310.000002,0.610000014,348.000005,0.01,297.999993,-1.519999981,297.68001073600016,189.10000556000003,3.48000005,-452.95998369800014,0.031083360462291654
TYS_205,51,sound,0.0,NA,165.99999400000002,0.150000006,0.0,NA,0.0,NA,NA,24.900000095999964,NA,NA,0.150000006
TYS_205,52,sound,0.0,NA,464.0000020000001,0.150000006,393.999995,0.059999999000000005,0.0,NA,NA,69.60000308400002,23.639999306000007,NA,0.10867133183684617
TYS_205,53,sound,353.999987,1.4500000480000002,275.999993,0.150000006,181.99999600000004,0.059999999000000005,304.000005,-0.8199999929999999,513.2999981419994,41.400000605999956,10.919999578000008,-249.28000197199992,0.2834587829208927
TYS_205,54,sound,331.999987,1.4500000480000002,0.0,NA,214.000002,0.059999999000000005,0.0,NA,481.3999970859994,NA,12.839999906,NA,0.9052014779289665
TYS_205,55,label,352.000013,1.4500000480000002,256.000012,0.150000006,165.99999400000002,0.059999999000000005,126.000002,-0.8199999929999999,510.4000357460007,38.400003336000076,9.959999474000007,-103.32000075799998,0.5060444746345187
TYS_205,56,label,286.000013,1.4500000480000002,343.999997,0.150000006,489.99999499999996,0.059999999000000005,0.0,NA,414.70003257800073,51.60000161399998,29.399999210000004,NA,0.44258931356165554
TYS_205,57,label,319.99999299999996,1.4500000480000002,344.000004,0.150000006,308.000005,0.059999999000000005,0.0,NA,464.00000520999964,51.60000266400002,18.479999991999996,NA,0.5494650275381375
TYS_205,58,label,358.00001,1.4500000480000002,165.99999400000002,0.150000006,469.99998400000004,0.059999999000000005,253.999993,-0.8199999929999999,519.1000316840004,24.900000095999964,28.19999857000002,-208.279992482,0.29160259888497586
TYS_205,59,sound,642.000005,0.800000012,0.0,NA,282.000006,-0.27000001100000004,251.999996,-0.44999998799999996,513.600011704,NA,-76.14000472200007,-113.39999517600005,0.275561232888666
TYS_205,60,sound,159.999996,0.800000012,0.0,NA,118.000001,-0.27000001100000004,142.00000500000002,-0.44999998799999996,127.99999871999997,NA,-31.860001568000015,-63.900000545999944,0.07676189631541956
TYS_205,61,sound,566.0,0.800000012,0.0,NA,0.0,NA,0.0,NA,452.80000679200003,NA,NA,NA,0.800000012
TYS_205,62,sound,270.00001100000003,0.800000012,0.0,NA,202.00000699999998,-0.27000001100000004,0.0,NA,216.00001204000017,NA,-54.540004112000084,NA,0.3420762749377694
TYS_205,63,label,350.000009,0.800000012,248.000003,-0.079999998,142.00000500000002,-0.27000001100000004,250.0,-0.44999998799999996,280.0000114000001,-19.839999743999993,-38.34000291200007,-112.499997,0.1104242523906947
TYS_205,64,label,231.99999300000002,0.800000012,173.99999499999998,-0.079999998,228.0,-0.27000001100000004,312.000007,-0.44999998799999996,185.59999718399993,-13.919999252000009,-61.56000250800001,-140.3999994059999,-0.03200846103809966
TYS_205,65,label,137.99999699999998,0.800000012,349.999994,-0.079999998,315.999999,-0.27000001100000004,0.0,NA,110.39999925599996,-27.999998820000013,-85.320003206,NA,-0.003631844286465791
TYS_205,66,label,349.999994,0.800000012,263.999999,-0.079999998,425.999999,-0.27000001100000004,143.999994,-0.44999998799999996,279.9999994,-21.119999392000004,-115.020004416,-64.79999557200006,0.06677364945509374
TYS_205,67,sound,0.0,NA,156.000003,0.910000026,0.0,NA,123.99999800000002,-1.4700000290000002,NA,141.96000678600006,NA,-182.280000656,-0.143999977592857
TYS_205,68,sound,282.00000500000004,1.169999957,416.000009,0.910000026,671.999976,-0.27000001100000004,0.0,NA,329.9399937239998,378.5600190060002,-181.44000091199976,NA,0.3847153399015721
TYS_205,69,sound,303.99999,1.169999957,0.0,NA,287.999995,-0.27000001100000004,129.999995,-1.4700000290000002,355.67997522800044,NA,-77.76000181799996,-191.09999641999988,0.12024927894042405
TYS_205,70,sound,0.0,NA,0.0,NA,0.0,NA,305.999994,-1.4700000290000002,NA,NA,NA,-449.8200000539999,-1.4700000290000002
TYS_205,71,label,108.000003,1.169999957,101.999998,0.910000026,153.999999,-0.27000001100000004,0.0,NA,126.35999886599987,92.82000083199995,-41.580001423999995,NA,0.4879120831703292
TYS_205,72,label,150.00000599999998,1.169999957,0.0,NA,137.99999699999998,-0.27000001100000004,137.99999699999998,-1.4700000290000002,175.5000005699997,NA,-37.260000707999964,-202.8599995919999,-0.15169014021126792
TYS_205,73,label,0.0,NA,0.0,NA,162.0,-0.27000001100000004,0.0,NA,NA,NA,-43.74000178200001,NA,-0.27000001100000004
TYS_205,74,label,312.000007,1.169999957,0.0,NA,79.999998,-0.27000001100000004,136.000007,-1.4700000290000002,365.03999477399964,NA,-21.600000339999983,-199.92001423400023,0.2718181381404957
TYS_205,75,sound,235.99999400000002,1.399999976,291.99999600000007,-0.150000006,216.000006,-0.639999986,250.0,-1.8099999430000002,330.3999859360001,-43.800001151999986,-138.2400008159999,-452.49998575000006,-0.30597585815483225
TYS_205,76,sound,330.00001299999997,1.399999976,0.0,NA,0.0,NA,355.999999,-1.8099999430000002,462.00001027999963,NA,NA,-644.3599778980001,-0.2658308519359042
TYS_205,77,sound,445.999995,1.399999976,313.999996,-0.150000006,159.999996,-0.639999986,417.999983,-1.8099999430000002,624.3999822960001,-47.10000128399997,-102.39999520000006,-756.579945404001,-0.21052314342877074
TYS_205,78,sound,379.999995,1.399999976,129.999995,-0.150000006,233.999998,-0.639999986,64.000003,-1.8099999430000002,531.9999838800001,-19.50000002999997,-149.75999544400003,-115.84000178199986,0.3055692937798562
TYS_205,79,label,165.99999400000002,1.399999976,0.0,NA,142.00000500000002,-0.639999986,0.0,NA,232.39998761600015,NA,-90.88000121199994,NA,0.45948047682948273
TYS_205,80,label,755.999994,1.399999976,217.999995,-0.150000006,0.0,NA,0.0,NA,1058.399973456,-32.70000055799997,NA,NA,1.053080066203163
TYS_205,81,label,0.0,NA,564.00001,-0.150000006,90.000004,-0.639999986,0.0,NA,NA,-84.60000488400006,-57.600001299999946,NA,-0.21743119746171752
TYS_205,82,label,446.00001,1.399999976,145.99999800000003,-0.150000006,186.000004,-0.639999986,0.0,NA,624.4000032959997,-21.900000575999993,-119.03999995599993,NA,0.6214138757159811
TYS_205,83,sound,0.0,NA,0.0,NA,332.000002,-0.7300000190000001,0.0,NA,NA,NA,-242.36000776800006,NA,-0.7300000190000001
TYS_205,84,sound,424.000009,1.0299999709999998,0.0,NA,0.0,NA,178.00000300000002,-1.379999995,436.7199969739996,NA,NA,-245.64000325,0.3174086211214222
TYS_205,85,sound,588.0,1.0299999709999998,0.0,NA,0.0,NA,582.0000170000001,-1.3799999949999997,605.6399829479999,NA,NA,-803.1600205499998,-0.1688205425060262
TYS_205,86,sound,0.0,NA,0.0,NA,0.0,NA,331.999987,-1.379999995,NA,NA,NA,-458.1599804,-1.379999995
TYS_205,87,label,112.000003,1.0299999709999998,592.000008,0.889999986,429.999992,-0.7300000190000001,0.0,NA,115.35999984199991,526.8799988319998,-313.9000023299999,NA,0.28954144221814415
TYS_205,88,label,200.00000300000002,1.0299999709999998,344.000012,0.889999986,104.000002,-0.7300000190000001,202.00000699999998,-1.379999995,205.9999972899999,306.16000586399986,-75.92000343600004,-278.7600086499999,0.18527057249588938
TYS_205,89,label,423.999995,1.0299999709999998,0.0,NA,0.0,NA,301.999986,-1.379999995,436.71998255400007,NA,NA,-416.75997917,0.027493118328332383
TYS_205,90,label,268.000007,1.0299999709999998,0.0,NA,0.0,NA,0.0,NA,276.0399994379997,NA,NA,NA,1.0299999709999998
TYS_205,91,sound,275.999993,1.149999976,243.999995,1.0299999709999998,230.000004,-0.9599999790000001,252.000004,-1.24000001,317.39998532600015,251.3199877740001,-220.79999900999994,-312.48000748,0.03536922829488748
TYS_205,92,sound,0.0,NA,250.0,1.0299999709999998,129.999995,-0.9599999790000001,508.000001,-1.24000001,NA,257.49999275,-124.79999247000013,-629.92000632,-0.5599324417564525
TYS_205,93,sound,356.00000600000004,1.149999976,278.00001199999997,1.0299999709999998,143.999994,-0.9599999790000001,428.000003,-1.24000001,409.39999835599986,286.3400042979996,-138.23999121600013,-530.720008,0.022205641048851324
TYS_205,94,sound,334.000007,1.149999976,140.000001,1.0299999709999998,170.000002,-0.9599999790000001,0.0,NA,384.1000000339998,144.19999696999994,-163.19999834999996,NA,0.5669254549452565
TYS_205,95,label,158.000007,1.149999976,440.00001199999997,1.0299999709999998,0.0,NA,397.999994,-1.24000001,181.70000425799984,453.19999959999956,NA,-493.5199965399999,0.14194779665931542
TYS_205,96,label,0.0,NA,0.0,NA,0.0,NA,164.00000500000002,-1.24000001,NA,NA,NA,-203.36000784000007,-1.24000001
TYS_205,97,label,0.0,NA,0.0,NA,0.0,NA,0.0,NA,NA,NA,NA,NA,NA
TYS_205,98,label,551.999986,1.149999976,0.0,NA,0.0,NA,0.0,NA,634.7999706520003,NA,NA,NA,1.149999976
TYS_205,99,sound,386.000008,1.169999957,235.99999400000002,0.8500000240000001,0.0,NA,0.0,NA,451.6199927619996,200.60000056399988,NA,NA,1.0485851949016545
TYS_205,100,sound,0.0,NA,0.0,NA,314.00001,0.379999995,0.0,NA,NA,NA,119.32000222999993,NA,0.379999995
TYS_205,101,sound,0.0,NA,349.99999399999996,0.8500000240000001,0.0,NA,162.0,-0.589999974,NA,297.50000329999983,NA,-95.579995788,0.3943750192934569
TYS_205,102,sound,172.000006,1.169999957,0.0,NA,142.00000500000002,0.379999995,272.0,-0.589999974,201.23999962399975,NA,53.96000118999998,-160.479992928,0.16163823567914526
TYS_205,103,label,319.999993,1.169999957,0.0,NA,0.0,NA,0.0,NA,374.3999780500003,NA,NA,NA,1.169999957
TYS_205,104,label,240.000002,1.169999957,426.000014,0.8500000240000001,206.00000000000003,0.379999995,465.999991,-0.589999974,280.7999920199999,362.10002212400036,78.27999897000001,-274.9399825740003,0.33351272661091996
TYS_205,105,label,224.00000700000004,1.169999957,256.000012,0.8500000240000001,319.999993,0.379999995,382.0,-0.589999974,262.0799985579997,217.60001634400032,121.59999574000004,-225.379990068,0.3180203187459867
TYS_205,106,label,281.999998,1.169999957,0.0,NA,316.0,0.379999995,295.999996,-0.589999974,329.9399855340001,NA,120.07999842,-174.63998994400012,0.30803131527761496
TYS_205,107,sound,189.999998,1.2799999709999998,0.0,NA,186.000004,-1.419999957,0.0,NA,243.19999193000004,NA,-264.1199976819998,NA,-0.055638312874263636
TYS_205,108,sound,298.000008,1.2799999709999998,0.0,NA,273.999989,-1.419999957,278.00001199999997,-1.6100000140000001,381.4400015979997,NA,-389.0799725980005,-447.5800232120002,-0.5355529286964996
TYS_205,109,sound,289.99999199999996,1.2799999709999998,150.00000599999998,0.939999998,229.999997,-1.419999957,0.0,NA,371.19998135000014,141.00000533999997,-326.5999858500001,NA,0.27701492869414124
TYS_205,110,sound,158.000007,1.2799999709999998,266.000003,0.939999998,286.000006,-1.419999957,194.000006,-1.6100000140000001,202.24000437799978,250.04000228799998,-406.1199962219997,-312.3400123760001,-0.29444689762629245
TYS_205,111,label,0.0,NA,118.000001,0.939999998,219.999998,-1.419999957,267.999999,-1.6100000140000001,NA,110.920000704,-312.39998770000005,-431.48000214200005,-1.0444884343679488
TYS_205,112,label,294.0,1.2799999709999998,307.999999,0.939999998,158.000007,-1.419999957,298.000008,-1.6100000140000001,376.31999147399995,289.519998444,-224.3600031459997,-479.7800170520001,-0.036200406212849
TYS_205,113,label,298.000008,1.2799999709999998,0.0,NA,137.99999699999998,-1.419999957,0.0,NA,381.4400015979997,NA,-195.9599898060001,NA,0.42541286620398
TYS_205,114,label,230.000004,1.2799999709999998,321.999997,0.939999998,381.999999,-1.419999957,164.00000500000002,-1.6100000140000001,294.3999984499998,302.67999653600003,-542.4399821540001,-264.04001034600014,-0.19071037938110058
TYS_205,115,sound,0.0,NA,0.0,NA,533.9999949999999,-0.639999986,371.999994,-1.100000024,NA,NA,-341.759989324,-409.2000023279999,-0.8288741730348961
TYS_205,116,sound,481.999993,0.7099999790000001,232.0,-0.079999998,203.999996,-0.639999986,90.000004,-1.100000024,342.21998490800024,-18.559999536,-130.55999458400007,-99.0000065600001,0.09335315960463508
TYS_205,117,sound,128.000006,0.7099999790000001,210.000001,-0.079999998,0.0,NA,0.0,NA,90.8800015719999,-16.799999659999997,NA,NA,0.21917159875088377
TYS_205,118,sound,194.000006,0.7099999790000001,319.999993,-0.079999998,209.999993,-0.639999986,196.000002,-1.100000024,137.74000018599992,-25.599998800000016,-134.3999925800001,-215.60000690400005,-0.2585434778796316
TYS_205,119,label,156.000003,0.7099999790000001,173.99999499999998,-0.079999998,236.00000100000003,-0.639999986,259.99999,-1.100000024,110.75999885399995,-13.919999252000009,-151.039997336,-285.9999952399998,-0.41186440375848465
TYS_205,120,label,134.000003,0.7099999790000001,0.0,NA,270.00001,-0.639999986,236.000002,-1.100000024,95.13999931599994,NA,-172.80000261999984,-259.6000078640001,-0.5269687550991698
TYS_205,121,label,159.999996,0.7099999790000001,182.000007,-0.079999998,0.0,NA,282.000005,-1.100000024,113.5999938000001,-14.560000195999987,NA,-310.20001226800014,-0.33839746146926336
TYS_205,122,label,0.0,NA,172.000006,-0.079999998,310.000002,-0.639999986,314.00001,-1.100000024,NA,-13.76000013599999,-198.39999693999997,-345.40001853600023,-0.7004522650802254
TYS_205,123,sound,298.000008,1.2200000290000002,0.0,NA,0.0,NA,443.999998,-1.519999981,363.56001840200025,NA,NA,-674.879988524,-0.41956868949405346
TYS_205,124,sound,350.000009,1.2200000290000002,0.0,NA,483.999998,0.01,0.0,NA,427.0000211300003,NA,4.83999998,NA,0.5177937859537696
TYS_205,125,sound,0.0,NA,0.0,NA,0.0,NA,0.0,NA,NA,NA,NA,NA,NA
TYS_205,126,sound,296.000004,1.2200000290000002,0.0,NA,328.000009,0.01,0.0,NA,361.1200134640001,NA,3.2800000899999997,NA,0.5839743685293803
TYS_205,127,label,302.000001,1.2200000290000002,0.0,NA,101.999998,0.01,602.0000279999999,-1.519999981,368.4400099780001,NA,1.0199999800000001,-915.0400311219994,-0.5423260502198767
TYS_205,128,label,250.0,1.2200000290000002,346.000008,0.610000014,344.000012,0.01,260.00000500000004,-1.519999981,305.00000725,211.0600097240001,3.4400001200000005,-395.20000266,0.10358334320368043
TYS_205,129,label,137.99999699999998,1.2200000290000002,301.999986,0.610000014,368.000001,0.01,0.0,NA,168.36000034199992,184.2199956879998,3.68000001,NA,0.4409158454141749
TYS_205,130,label,0.0,NA,0.0,NA,345.99998600000004,0.01,0.0,NA,NA,NA,3.4599998600000004,NA,0.01
TYS_205,131,sound,268.000007,1.4500000480000002,181.99999600000004,0.150000006,266.000002,0.059999999000000005,0.0,NA,388.6000230140003,27.30000049199998,15.959999854,NA,0.603156452994718
TYS_205,132,sound,167.999998,1.4500000480000002,0.0,NA,442.00001599999996,0.059999999000000005,0.0,NA,243.60000516399992,NA,26.520000517999986,NA,0.44281967128282707
TYS_205,133,sound,225.999996,1.4500000480000002,461.999998,0.150000006,648.000002,0.059999999000000005,0.0,NA,327.70000504799987,69.30000247199999,38.879999472,NA,0.32625749124029174
TYS_205,134,sound,223.999999,1.4500000480000002,236.000001,0.150000006,0.0,NA,0.0,NA,324.800009302,35.400001566,NA,NA,0.7830435018869565
TYS_205,135,label,0.0,NA,266.000003,0.150000006,237.999998,0.059999999000000005,225.999996,-0.8199999929999999,NA,39.90000204600001,14.279999642000003,-185.31999513800002,-0.17964382738209794
TYS_205,136,label,301.999986,1.4500000480000002,279.999994,0.150000006,219.99999899999997,0.059999999000000005,266.000003,-0.8199999929999999,437.89999419599934,42.000000779999965,13.199999720000001,-218.12000059799996,0.2574719089255559
TYS_205,137,label,299.999997,1.4500000480000002,0.0,NA,265.999995,0.059999999000000005,0.0,NA,435.0000100499999,NA,15.959999434000007,NA,0.7967491446254295
TYS_205,138,label,247.999996,1.4500000480000002,165.99999400000002,0.150000006,0.0,NA,96.000001,-0.8199999929999999,359.6000061039999,24.900000095999964,NA,-78.72000014799998,0.59956864989827
TYS_205,139,sound,373.999998,0.800000012,167.999998,-0.079999998,230.000004,-0.27000001100000004,319.99999299999996,-0.44999998799999996,299.200002888,-13.439999504000005,-62.10000361000005,-143.99999301000005,0.07294872461047705
TYS_205,140,sound,158.000007,0.800000012,0.0,NA,0.0,NA,449.999988,-0.44999998799999996,126.4000074960001,NA,NA,-202.4999892000001,-0.12516444462141812
TYS_205,141,sound,0.0,NA,0.0,NA,0.0,NA,493.999988,-0.44999998799999996,NA,NA,NA,-222.29998867200013,-0.44999998799999996
TYS_205,142,sound,321.999997,0.800000012,0.0,NA,246.00000699999998,-0.27000001100000004,0.0,NA,257.600001464,NA,-66.42000459600008,NA,0.33658449915785554
TYS_205,143,label,361.99998899999997,0.800000012,348.000005,-0.079999998,243.999995,-0.27000001100000004,0.0,NA,289.59999554399985,-27.83999970399999,-65.88000133399996,NA,0.20532494419766698
TYS_205,144,label,0.0,NA,119.999997,-0.079999998,148.000002,-0.27000001100000004,0.0,NA,NA,-9.599999520000006,-39.960002168000024,NA,-0.184925380122856
TYS_205,145,label,0.0,NA,128.000006,-0.079999998,261.999995,-0.27000001100000004,230.000004,-0.44999998799999996,NA,-10.240000223999989,-70.74000153199997,-103.49999903999993,-0.29754838598106126
TYS_205,146,label,0.0,NA,0.0,NA,0.0,NA,0.0,NA,NA,NA,NA,NA,NA
TYS_205,147,sound,0.0,NA,433.99998600000004,0.910000026,0.0,NA,341.999993,-1.4700000290000002,NA,394.93999854399965,NA,-502.73999962799985,-0.1389175309294695
TYS_205,148,sound,270.00001100000003,1.169999957,167.999998,0.910000026,420.000009,-0.27000001100000004,236.000001,-1.4700000290000002,315.90000125999956,152.88000254799994,-113.40000705000011,-346.9200083140001,0.007733078882148806
TYS_205,149,sound,0.0,NA,0.0,NA,142.00000500000002,-0.27000001100000004,195.999995,-1.4700000290000002,NA,NA,-38.34000291200007,-288.1199983339999,-0.9658579918520708
TYS_205,150,sound,0.0,NA,248.00001100000003,0.910000026,0.0,NA,298.000008,-1.4700000290000002,NA,225.6800164580003,NA,-438.06002040200025,-0.38897435266206454
TYS_205,151,label,0.0,NA,291.999996,0.910000026,266.000003,-0.27000001100000004,0.0,NA,NA,265.7200039519999,-71.82000373600005,NA,0.3474910404363636
TYS_205,152,label,0.0,NA,237.99999799999998,0.910000026,175.999999,-0.27000001100000004,385.999993,-1.4700000290000002,NA,216.58000436799992,-47.520001666,-567.4200009039998,-0.49795000397687494
TYS_205,153,label,0.0,NA,401.999995,0.910000026,140.000001,-0.27000001100000004,0.0,NA,NA,365.8200059019999,-37.80000181000002,NA,0.605202964045778
TYS_205,154,label,0.0,NA,0.0,NA,310.000002,-0.27000001100000004,0.0,NA,NA,NA,-83.70000395000004,NA,-0.27000001100000004
TYS_205,155,sound,225.999996,1.399999976,83.999999,-0.150000006,270.00001100000003,-0.639999986,148.000002,-1.8099999430000002,316.3999889760001,-12.600000353999993,-172.80000325999987,-267.87999518399994,-0.18802198944756013
TYS_205,156,sound,0.0,NA,148.000002,-0.150000006,0.0,NA,0.0,NA,NA,-22.20000118800001,NA,NA,-0.150000006
TYS_205,157,sound,0.0,NA,186.000004,-0.150000006,0.0,NA,284.000009,-1.8099999430000002,NA,-27.90000171600002,NA,-514.0400001019995,-1.153063801762064
TYS_205,158,sound,456.0,1.399999976,262.000002,-0.150000006,258.000001,-0.639999986,0.0,NA,638.399989056,-39.30000187200001,-165.11999702799997,NA,0.44465162789143964
TYS_205,159,label,0.0,NA,0.0,NA,0.0,NA,587.999992,-1.8099999430000002,NA,NA,NA,-1064.2799520040007,-1.8099999430000004
TYS_205,160,label,22.000000000000004,1.399999976,151.999995,-0.150000006,0.0,NA,277.999997,-1.8099999430000002,30.799999472000003,-22.80000016199997,NA,-503.17997872400025,-1.0955309472970083
TYS_205,161,label,333.999991,1.399999976,172.000006,-0.150000006,158.000007,-0.639999986,0.0,NA,467.5999793840002,-25.800001932000036,-101.12000226799991,NA,0.5130722486923363
TYS_205,162,label,270.00001100000003,1.399999976,202.00000699999998,-0.150000006,180.00000699999998,-0.639999986,217.999995,-1.8099999430000002,378.00000891999974,-30.30000226200004,-115.20000195999988,-394.57997852400035,-0.18629881620692434
TYS_205,163,sound,448.000013,1.0299999709999998,0.0,NA,145.99999800000003,-0.7300000190000001,266.000003,-1.379999995,461.4400003979996,NA,-106.580001314,-367.08000280999994,-0.014209306426825658
TYS_205,164,sound,156.000003,1.0299999709999998,173.99999499999998,0.889999986,195.999995,-0.7300000190000001,129.999995,-1.379999995,160.67999856599988,154.85999311400005,-143.08000007399994,-179.39999245000004,-0.010579269772791557
TYS_205,165,sound,101.999998,1.0299999709999998,315.999999,0.889999986,358.000003,-0.7300000190000001,0.0,NA,105.05999498200005,281.239994686,-261.3400089920001,NA,0.1610309029329896
TYS_205,166,sound,449.999989,1.0299999709999998,0.0,NA,82.00000200000001,-0.7300000190000001,0.0,NA,463.49997562000027,NA,-59.86000301800006,NA,0.7587217658467972
TYS_205,167,label,0.0,NA,419.99998700000003,0.889999986,0.0,NA,0.0,NA,NA,373.7999825500002,NA,NA,0.889999986
TYS_205,168,label,115.999997,1.0299999709999998,0.0,NA,453.999997,-0.7300000190000001,200.00000300000002,-1.379999995,119.47999354600006,NA,-331.420006436,-276.00000314,-0.633688334975409
TYS_205,169,label,159.999996,1.0299999709999998,175.999999,0.889999986,0.0,NA,137.99999699999998,-1.379999995,164.7999912400001,156.63999664600001,NA,-190.43999516999997,0.27637129731428384
TYS_205,170,label,324.00000100000005,1.0299999709999998,0.0,NA,379.99999499999996,-0.7300000190000001,0.0,NA,333.719991634,NA,-277.4000035699999,NA,0.07999998350000002
TYS_206,11,sound,238.000005,1.149999976,0.0,NA,0.0,NA,165.99999400000002,-1.24000001,273.70000003799987,NA,NA,-205.83999421999994,0.167970311846461
TYS_206,12,sound,0.0,NA,0.0,NA,390.0,-0.9599999790000001,0.0,NA,NA,NA,-374.39999181,NA,-0.959999979
TYS_206,13,sound,0.0,NA,0.0,NA,0.0,NA,0.0,NA,NA,NA,NA,NA,NA
TYS_206,14,sound,0.0,NA,0.0,NA,0.0,NA,0.0,NA,NA,NA,NA,NA,NA
TYS_206,15,label,0.0,NA,0.0,NA,0.0,NA,172.000006,-1.24000001,NA,NA,NA,-213.28000916000008,-1.24000001
TYS_206,16,label,0.0,NA,0.0,NA,371.999994,-0.9599999790000001,0.0,NA,NA,NA,-357.1199864280002,NA,-0.9599999790000001
TYS_206,17,label,0.0,NA,0.0,NA,0.0,NA,0.0,NA,NA,NA,NA,NA,NA
TYS_206,18,label,195.999995,1.149999976,0.0,NA,0.0,NA,0.0,NA,225.3999895460001,NA,NA,NA,1.149999976
TYS_206,19,sound,0.0,NA,420.000002,0.8500000240000001,0.0,NA,0.0,NA,NA,357.0000117800001,NA,NA,0.8500000240000001
TYS_206,20,sound,0.0,NA,0.0,NA,175.999999,0.379999995,0.0,NA,NA,NA,66.87999874,NA,0.379999995
TYS_206,21,sound,0.0,NA,0.0,NA,0.0,NA,0.0,NA,NA,NA,NA,NA,NA
TYS_206,22,sound,211.999997,1.169999957,224.000007,0.8500000240000001,272.00001499999996,0.379999995,153.999999,-0.589999974,248.03998737400013,190.4000113260002,103.3600043399999,-90.85999540600004,0.5231322485123199
TYS_206,23,label,0.0,NA,173.99999499999998,0.8500000240000001,143.999994,0.379999995,0.0,NA,NA,147.89999992599988,54.71999700000002,NA,0.6371698236945533
TYS_206,24,label,537.999987,1.169999957,0.0,NA,0.0,NA,105.999999,-0.589999974,629.4599616560006,NA,NA,-62.539996654000035,0.8803105237986769
TYS_206,25,label,0.0,NA,0.0,NA,170.000002,0.379999995,0.0,NA,NA,NA,64.59999990999998,NA,0.3799999949999999
TYS_206,26,label,0.0,NA,583.999991,0.8500000240000001,0.0,NA,0.0,NA,NA,496.40000636599984,NA,NA,0.8500000240000001
TYS_206,27,sound,0.0,NA,170.000002,0.939999998,0.0,NA,244.00000300000002,-1.6100000140000001,NA,159.80000153999998,NA,-392.84000824600014,-0.562898560124414
TYS_206,28,sound,0.0,NA,430.00000700000004,0.939999998,0.0,NA,0.0,NA,NA,404.20000572000004,NA,NA,0.939999998
TYS_206,29,sound,0.0,NA,504.000008,0.939999998,303.99999,-1.419999957,0.0,NA,NA,473.76000651199996,-431.67997272800045,NA,0.052079249861581696
TYS_206,30,sound,0.0,NA,0.0,NA,228.0,-1.419999957,0.0,NA,NA,NA,-323.759990196,NA,-1.419999957
TYS_206,31,label,0.0,NA,346.000008,0.939999998,195.999995,-1.419999957,122.000001,-1.6100000140000001,NA,325.240006828,-278.3199844720002,-196.42000331800003,-0.22515057238162345
TYS_206,32,label,209.999993,1.2799999709999998,0.0,NA,0.0,NA,150.00000599999998,-1.6100000140000001,268.7999849500002,NA,NA,-241.5000117600001,0.07583325907175929
TYS_206,33,label,0.0,NA,310.000002,0.939999998,0.0,NA,0.0,NA,NA,291.40000126,NA,NA,0.9399999980000001
TYS_206,34,label,0.0,NA,350.000009,0.939999998,0.0,NA,159.999996,-1.6100000140000001,NA,329.00000775999996,NA,-257.5999958,0.1400000220784311
TYS_206,35,sound,0.0,NA,434.000001,-0.079999998,180.00000699999998,-0.639999986,0.0,NA,NA,-34.719999212,-115.20000195999988,NA,-0.24416937983492645
TYS_206,36,sound,0.0,NA,449.99998800000003,-0.079999998,0.0,NA,0.0,NA,NA,-35.99999814000003,NA,NA,-0.07999999800000002
TYS_206,37,sound,0.0,NA,0.0,NA,0.0,NA,0.0,NA,NA,NA,NA,NA,NA
TYS_206,38,sound,0.0,NA,314.00001,-0.079999998,0.0,NA,0.0,NA,NA,-25.12000017199998,NA,NA,-0.079999998
TYS_206,39,label,0.0,NA,164.00000500000002,-0.079999998,319.99999299999996,-0.639999986,0.0,NA,NA,-13.120000071999991,-204.79999104000007,NA,-0.45024791738118985
TYS_206,40,label,145.99999800000003,0.7099999790000001,549.999997,-0.079999998,0.0,NA,0.0,NA,103.65999551400009,-43.99999866000001,NA,NA,0.08571838690027588
TYS_206,41,label,115.999997,0.7099999790000001,0.0,NA,0.0,NA,0.0,NA,82.35999543400007,NA,NA,NA,0.7099999790000001
TYS_206,42,label,0.0,NA,347.99998999999997,-0.079999998,0.0,NA,0.0,NA,NA,-27.839998504000018,NA,NA,-0.079999998
TYS_206,43,sound,0.0,NA,0.0,NA,0.0,NA,114.0,-1.519999981,NA,NA,NA,-173.279997834,-1.519999981
TYS_206,44,sound,0.0,NA,0.0,NA,0.0,NA,631.9999989999999,-1.519999981,NA,NA,NA,-960.6399864719998,-1.519999981
TYS_206,45,sound,0.0,NA,119.999997,0.610000014,0.0,NA,0.0,NA,NA,73.19999984999995,NA,NA,0.610000014
