"name","ROW_ID","cueType","image","duration","cueTypeC","a_v_bcd","b_v_cd","c_v_d"
"TYS_120",144,"label","c",122,-0.5,-0.25,-0.333333333333333,0.5
"TYS_120",145,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_120",146,"label","c",616,-0.5,-0.25,-0.333333333333333,0.5
"TYS_120",147,"sound","c",188,0.5,-0.25,-0.333333333333333,0.5
"TYS_120",148,"sound","c",474,0.5,-0.25,-0.333333333333333,0.5
"TYS_120",149,"sound","c",278,0.5,-0.25,-0.333333333333333,0.5
"TYS_120",150,"sound","c",328,0.5,-0.25,-0.333333333333333,0.5
"TYS_120",151,"label","c",190,-0.5,-0.25,-0.333333333333333,0.5
"TYS_120",152,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_120",153,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_120",154,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_120",155,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_120",156,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_120",157,"sound","c",162,0.5,-0.25,-0.333333333333333,0.5
"TYS_120",158,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_120",159,"label","c",86,-0.5,-0.25,-0.333333333333333,0.5
"TYS_120",160,"label","c",770,-0.5,-0.25,-0.333333333333333,0.5
"TYS_120",161,"label","c",334,-0.5,-0.25,-0.333333333333333,0.5
"TYS_120",162,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_120",163,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_120",164,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_120",165,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_120",166,"sound","c",244,0.5,-0.25,-0.333333333333333,0.5
"TYS_120",167,"label","c",212,-0.5,-0.25,-0.333333333333333,0.5
"TYS_120",168,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_120",169,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_120",170,"label","c",398,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",11,"sound","c",294,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",12,"sound","c",182,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",13,"sound","c",338,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",14,"sound","c",218,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",15,"label","c",218,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",16,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",17,"label","c",254,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",18,"label","c",634,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",19,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",20,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",21,"sound","c",188,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",22,"sound","c",358,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",23,"label","c",118,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",24,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",25,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",26,"label","c",342,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",27,"sound","c",140,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",28,"sound","c",358,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",29,"sound","c",268,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",30,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",31,"label","c",158,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",32,"label","c",538,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",33,"label","c",708,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",34,"label","c",160,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",35,"sound","c",414,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",36,"sound","c",126,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",37,"sound","c",168,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",38,"sound","c",156,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",39,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",40,"label","c",222,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",41,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",42,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",43,"sound","c",402,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",44,"sound","c",198,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",45,"sound","c",334,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",46,"sound","c",428,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",47,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",48,"label","c",166,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",49,"label","c",558,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",50,"label","c",762,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",51,"sound","c",192,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",52,"sound","c",228,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",53,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",54,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",55,"label","c",618,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",56,"label","c",638,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",57,"label","c",346,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",59,"sound","c",326,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",60,"sound","c",234,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",61,"sound","c",362,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",62,"sound","c",570,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",63,"label","c",266,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",64,"label","c",524,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",65,"label","c",332,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",66,"label","c",408,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",67,"sound","c",178,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",68,"sound","c",248,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",69,"sound","c",356,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",70,"sound","c",390,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",71,"label","c",640,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",72,"label","c",236,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",73,"label","c",242,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",74,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",75,"sound","c",206,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",76,"sound","c",106,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",77,"sound","c",162,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",78,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",79,"label","c",438,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",80,"label","c",380,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",81,"label","c",230,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",82,"label","c",168,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",83,"sound","c",148,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",84,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",85,"sound","c",142,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",86,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",87,"label","c",180,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",88,"label","c",128,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",89,"label","c",422,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",90,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",91,"sound","c",228,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",92,"sound","c",234,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",93,"sound","c",372,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",94,"sound","c",282,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",95,"label","c",504,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",96,"label","c",800,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",97,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",98,"label","c",324,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",99,"sound","c",108,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",100,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",101,"sound","c",184,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",102,"sound","c",244,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",103,"label","c",166,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",104,"label","c",830,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",105,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",106,"label","c",374,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",107,"sound","c",206,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",108,"sound","c",244,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",109,"sound","c",208,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",110,"sound","c",304,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",111,"label","c",228,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",112,"label","c",392,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",113,"label","c",150,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",114,"label","c",164,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",115,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",116,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",117,"sound","c",328,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",118,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",119,"label","c",278,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",120,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",121,"label","c",588,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",122,"label","c",402,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",123,"sound","c",238,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",124,"sound","c",166,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",125,"sound","c",184,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",126,"sound","c",216,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",127,"label","c",232,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",128,"label","c",468,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",129,"label","c",224,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",130,"label","c",328,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",131,"sound","c",364,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",132,"sound","c",312,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",133,"sound","c",158,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",134,"sound","c",212,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",135,"label","c",262,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",136,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",137,"label","c",340,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",138,"label","c",382,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",139,"sound","c",250,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",140,"sound","c",222,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",141,"sound","c",192,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",142,"sound","c",132,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",143,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",144,"label","c",182,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",145,"label","c",190,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",146,"label","c",246,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",147,"sound","c",414,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",148,"sound","c",488,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",149,"sound","c",180,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",150,"sound","c",460,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",151,"label","c",188,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",152,"label","c",136,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",153,"label","c",326,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",154,"label","c",424,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",155,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",156,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",157,"sound","c",156,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",158,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",159,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",160,"label","c",172,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",161,"label","c",166,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",162,"label","c",320,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",163,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",164,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",165,"sound","c",240,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",166,"sound","c",306,0.5,-0.25,-0.333333333333333,0.5
"TYS_122",167,"label","c",142,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",168,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",169,"label","c",340,-0.5,-0.25,-0.333333333333333,0.5
"TYS_122",170,"label","c",778,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",11,"sound","c",342,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",12,"sound","c",294,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",14,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",15,"label","c",232,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",16,"label","c",214,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",17,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",18,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",19,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",21,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",23,"label","c",168,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",24,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",27,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",30,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",32,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",33,"label","c",346,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",34,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",35,"sound","c",216,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",36,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",37,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",38,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",39,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",41,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",42,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",43,"sound","c",144,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",44,"sound","c",94,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",45,"sound","c",190,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",46,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",47,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",48,"label","c",168,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",49,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",50,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",51,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",52,"sound","c",284,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",53,"sound","c",186,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",55,"label","c",438,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",56,"label","c",310,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",57,"label","c",178,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",61,"sound","c",168,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",62,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",63,"label","c",162,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",64,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",65,"label","c",546,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",66,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",67,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",69,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",71,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",72,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",73,"label","c",454,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",74,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",75,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",76,"sound","c",238,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",77,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",78,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",80,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",81,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",82,"label","c",220,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",83,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",84,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",85,"sound","c",186,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",86,"sound","c",240,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",88,"label","c",204,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",89,"label","c",276,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",90,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",92,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",93,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",94,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",95,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",96,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",97,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",99,"sound","c",144,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",101,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",102,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",105,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",106,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",107,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",108,"sound","c",110,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",109,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",110,"sound","c",140,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",111,"label","c",172,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",112,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",113,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",114,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",116,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",117,"sound","c",138,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",118,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",119,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",120,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",121,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",124,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",125,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",126,"sound","c",160,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",127,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",128,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",130,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",131,"sound","c",188,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",132,"sound","c",118,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",133,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",134,"sound","c",182,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",135,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",138,"label","c",502,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",141,"sound","c",190,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",142,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",143,"label","c",514,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",145,"label","c",222,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",146,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",147,"sound","c",392,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",148,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",149,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",151,"label","c",94,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",152,"label","c",184,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",154,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",155,"sound","c",556,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",156,"sound","c",126,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",158,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",159,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",160,"label","c",158,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",161,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",163,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",164,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",165,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",166,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_125",167,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",168,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_125",170,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_202",11,"sound","c",236.000001,0.5,-0.25,-0.333333333333333,0.5
"TYS_202",12,"sound","c",197.999999,0.5,-0.25,-0.333333333333333,0.5
"TYS_202",13,"sound","c",386.000007,0.5,-0.25,-0.333333333333333,0.5
"TYS_202",14,"sound","c",456,0.5,-0.25,-0.333333333333333,0.5
"TYS_202",15,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_202",16,"label","c",222.000003,-0.5,-0.25,-0.333333333333333,0.5
"TYS_202",17,"label","c",343.999997,-0.5,-0.25,-0.333333333333333,0.5
"TYS_202",18,"label","c",398.000001,-0.5,-0.25,-0.333333333333333,0.5
"TYS_202",19,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_202",20,"sound","c",148.000002,0.5,-0.25,-0.333333333333333,0.5
"TYS_202",21,"sound","c",189.999998,0.5,-0.25,-0.333333333333333,0.5
"TYS_202",22,"sound","c",195.999995,0.5,-0.25,-0.333333333333333,0.5
"TYS_202",23,"label","c",319.999993,-0.5,-0.25,-0.333333333333333,0.5
"TYS_202",24,"label","c",202.000007,-0.5,-0.25,-0.333333333333333,0.5
"TYS_202",25,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_202",26,"label","c",547.999993,-0.5,-0.25,-0.333333333333333,0.5
"TYS_202",27,"sound","c",377.999992,0.5,-0.25,-0.333333333333333,0.5
"TYS_202",28,"sound","c",384.000003,0.5,-0.25,-0.333333333333333,0.5
"TYS_202",29,"sound","c",409.999996,0.5,-0.25,-0.333333333333333,0.5
"TYS_202",30,"sound","c",406.000004,0.5,-0.25,-0.333333333333333,0.5
"TYS_202",31,"label","c",628.000006,-0.5,-0.25,-0.333333333333333,0.5
"TYS_202",32,"label","c",700.000003,-0.5,-0.25,-0.333333333333333,0.5
"TYS_202",33,"label","c",298.000008,-0.5,-0.25,-0.333333333333333,0.5
"TYS_202",34,"label","c",503.999993,-0.5,-0.25,-0.333333333333333,0.5
"TYS_202",35,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_202",36,"sound","c",496.000007,0.5,-0.25,-0.333333333333333,0.5
"TYS_202",37,"sound","c",175.999999,0.5,-0.25,-0.333333333333333,0.5
"TYS_202",38,"sound","c",225.999996,0.5,-0.25,-0.333333333333333,0.5
"TYS_202",39,"label","c",414.000005,-0.5,-0.25,-0.333333333333333,0.5
"TYS_202",40,"label","c",281.999998,-0.5,-0.25,-0.333333333333333,0.5
"TYS_202",41,"label","c",175.999999,-0.5,-0.25,-0.333333333333333,0.5
"TYS_202",42,"label","c",206,-0.5,-0.25,-0.333333333333333,0.5
"TYS_202",43,"sound","c",351.999998,0.5,-0.25,-0.333333333333333,0.5
"TYS_202",44,"sound","c",294,0.5,-0.25,-0.333333333333333,0.5
"TYS_202",45,"sound","c",250,0.5,-0.25,-0.333333333333333,0.5
"TYS_202",46,"sound","c",231.999993,0.5,-0.25,-0.333333333333333,0.5
"TYS_202",47,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_202",48,"label","c",311.999992,-0.5,-0.25,-0.333333333333333,0.5
"TYS_202",49,"label","c",0,-0.5,-0.25,-0.333333333333333,0.5
"TYS_202",50,"label","c",305.999994,-0.5,-0.25,-0.333333333333333,0.5
"TYS_202",51,"sound","c",208.000004,0.5,-0.25,-0.333333333333333,0.5
"TYS_202",52,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_202",53,"sound","c",0,0.5,-0.25,-0.333333333333333,0.5
"TYS_202",54,"sound","c",266.000003,0.5,-0.25,-0.333333333333333,0.5
"TYS_202",55,"label","c",140.000001,-0.5,-0.25,-0.333333333333333,0.5
