"name","ROW_ID","category","cueType","sound_file","block","trialIndex_new","sinceImageOnset","eventStart","eventEnd","eventImageFile","eventImageLoc","zSound","ordered_sound","validRT","validDur","valid","cueTypeC"
"TYS_122",170,"scissors","label","scissors_label.wav",5,93,450.036824,266.036824,450.036824,"scissors_pic_sound.jpg","right_up",0.785310524970315,"b",TRUE,TRUE,TRUE,-0.5
"TYS_122",18,"baby","label","baby_label.wav",3,58,421.752393,281.752393,421.752393,"baby_pic_neither.jpg","right_up",-0.971142720972306,"d",TRUE,TRUE,TRUE,-0.5
"TYS_122",19,"bee","sound","bee_sound.wav",2,37,657.356441,481.356441,657.356441,"bee_pic_neither.jpg","right_up",-1.36010227458098,"d",TRUE,TRUE,TRUE,0.5
"TYS_122",20,"bee","sound","bee_sound.wav",4,67,724.182069,532.182069,724.182069,"bee_pic_both.jpg","right_up",0.93695934471134,"a",TRUE,TRUE,TRUE,0.5
"TYS_122",21,"bee","sound","bee_sound.wav",3,46,430.235952,278.235952,430.235952,"bee_pic_neither.jpg","left_up",-1.36010227458098,"d",TRUE,TRUE,TRUE,0.5
"TYS_122",22,"bee","sound","bee_sound.wav",2,34,627.802432,279.802432,627.802432,"bee_pic_both.jpg","left_up",0.93695934471134,"a",TRUE,TRUE,TRUE,0.5
"TYS_122",23,"bee","label","bee_label.wav",4,76,543.167293,261.167293,543.167293,"bee_pic_sound.jpg","left_up",0.513816414841703,"b",TRUE,TRUE,TRUE,-0.5
"TYS_122",24,"bee","label","bee_label.wav",3,55,480.880857,294.880857,480.880857,"bee_pic_sound.jpg","right_up",0.513816414841703,"b",TRUE,TRUE,TRUE,-0.5
"TYS_122",25,"bee","label","bee_label.wav",3,53,333.115757,193.115757,333.115757,"bee_pic_neither.jpg","left_up",-1.36010227458098,"d",TRUE,TRUE,TRUE,-0.5
"TYS_122",26,"bee","label","bee_label.wav",4,74,558.889449,216.889449,558.889449,"bee_pic_label.jpg","left_up",-0.0906734849720654,"c",TRUE,TRUE,TRUE,-0.5
"TYS_122",27,"bird","sound","bird_sound.wav",2,36,471.99741,331.99741,471.99741,"bird_pic_neither.jpg","right_down",-0.800556902075467,"c",TRUE,TRUE,TRUE,0.5
"TYS_122",28,"bird","sound","bird_sound.wav",1,8,524.774253,334.774253,524.774253,"bird_pic_label.jpg","left_down",-0.922160482137563,"d",TRUE,TRUE,TRUE,0.5
"TYS_122",29,"bird","sound","bird_sound.wav",2,32,349.750131,189.750131,349.750131,"bird_pic_sound.jpg","right_up",0.97282864049677,"a",TRUE,TRUE,TRUE,0.5
"TYS_122",30,"bird","sound","bird_sound.wav",1,2,456.288427,320.288427,456.288427,"bird_pic_label.jpg","left_up",-0.922160482137563,"d",TRUE,TRUE,TRUE,0.5
"TYS_122",31,"bird","label","bird_label.wav",4,68,545.187533,355.187533,545.187533,"bird_pic_label.jpg","left_up",-0.922160482137563,"d",TRUE,TRUE,TRUE,-0.5
"TYS_122",32,"bird","label","bird_label.wav",4,73,578.128099,334.128099,578.128099,"bird_pic_sound.jpg","left_up",0.97282864049677,"a",TRUE,TRUE,TRUE,-0.5
"TYS_122",33,"bird","label","bird_label.wav",3,59,392.789602,202.789602,392.789602,"bird_pic_neither.jpg","right_up",-0.800556902075467,"c",TRUE,TRUE,TRUE,-0.5
"TYS_122",34,"bird","label","bird_label.wav",2,23,575.891793,365.891793,575.891793,"bird_pic_sound.jpg","left_up",0.97282864049677,"a",TRUE,TRUE,TRUE,-0.5
"TYS_122",35,"dog","sound","dog_sound.wav",1,7,394.018501,250.018501,394.018501,"dog_pic_sound.jpg","right_down",0.253270995377942,"b",TRUE,TRUE,TRUE,0.5
"TYS_122",36,"dog","sound","dog_sound.wav",1,6,468.013525,342.013525,468.013525,"dog_pic_neither.jpg","right_up",-0.4618471092186,"c",TRUE,TRUE,TRUE,0.5
"TYS_122",37,"dog","sound","dog_sound.wav",1,5,498.836219,330.836219,498.836219,"dog_pic_neither.jpg","right_up",-0.4618471092186,"c",TRUE,TRUE,TRUE,0.5
"TYS_122",38,"dog","sound","dog_sound.wav",3,50,647.016466,397.016466,647.016466,"dog_pic_label.jpg","right_up",-1.05777886304905,"d",TRUE,TRUE,TRUE,0.5
"TYS_122",39,"dog","label","dog_label.wav",2,33,432.614654,262.614654,432.614654,"dog_pic_label.jpg","left_up",-1.05777886304905,"d",TRUE,TRUE,TRUE,-0.5
"TYS_122",40,"dog","label","dog_label.wav",4,71,562.85882,352.85882,562.85882,"dog_pic_sound.jpg","left_up",0.253270995377942,"b",TRUE,TRUE,TRUE,-0.5
"TYS_122",41,"dog","label","dog_label.wav",4,69,383.871436,241.871436,383.871436,"dog_pic_label.jpg","right_up",-1.05777886304905,"d",TRUE,TRUE,TRUE,-0.5
"TYS_122",42,"dog","label","dog_label.wav",1,13,484.496176,324.496176,484.496176,"dog_pic_both.jpg","right_down",1.26635497688971,"a",TRUE,TRUE,TRUE,-0.5
"TYS_122",43,"cat","sound","cat_sound.wav",1,16,454.266995,338.266995,454.266995,"cat_pic_both.jpg","left_up",0.967188991590859,"a",TRUE,TRUE,TRUE,0.5
"TYS_122",44,"cat","sound","cat_sound.wav",3,48,483.325183,339.325183,483.325183,"cat_pic_neither.jpg","left_up",-1.36196000856672,"d",TRUE,TRUE,TRUE,0.5
"TYS_122",45,"cat","sound","cat_sound.wav",4,77,483.118176,325.118176,483.118176,"cat_pic_neither.jpg","left_up",-1.36196000856672,"d",TRUE,TRUE,TRUE,0.5
"TYS_122",46,"cat","sound","cat_sound.wav",1,12,488.944978,320.944978,488.944978,"cat_pic_neither.jpg","right_up",-1.36196000856672,"d",TRUE,TRUE,TRUE,0.5
"TYS_122",47,"cat","label","cat_label.wav",1,20,488.492221,306.492221,488.492221,"cat_pic_neither.jpg","left_up",-1.36196000856672,"d",TRUE,TRUE,TRUE,-0.5
"TYS_122",48,"cat","label","cat_label.wav",3,52,460.868299,328.868299,460.868299,"cat_pic_sound.jpg","right_up",0.45398666952224,"b",FALSE,TRUE,FALSE,-0.5
"TYS_122",49,"cat","label","cat_label.wav",1,4,536.217034,378.217034,536.217034,"cat_pic_label.jpg","right_down",-0.0592156525463789,"c",TRUE,TRUE,TRUE,-0.5
"TYS_122",50,"cat","label","cat_label.wav",4,75,315.306365,183.306365,315.306365,"cat_pic_both.jpg","right_up",0.967188991590859,"a",TRUE,TRUE,TRUE,-0.5
"TYS_122",51,"key","sound","key_sound.wav",4,64,785.823345,379.823345,785.823345,"key_pic_both.jpg","left_up",1.32499908380012,"a",TRUE,TRUE,TRUE,0.5
"TYS_122",52,"key","sound","key_sound.wav",2,30,722.805083,532.805083,722.805083,"key_pic_label.jpg","right_down",-1.10210204166552,"d",TRUE,TRUE,TRUE,0.5
"TYS_122",53,"key","sound","key_sound.wav",3,42,627.259135,449.259135,627.259135,"key_pic_both.jpg","right_up",1.32499908380012,"a",TRUE,TRUE,TRUE,0.5
"TYS_122",54,"key","sound","key_sound.wav",4,80,544.403493,346.403493,544.403493,"key_pic_label.jpg","right_up",-1.10210204166552,"d",TRUE,TRUE,TRUE,0.5
"TYS_122",55,"key","label","key_label.wav",3,54,413.828284,215.828284,413.828284,"key_pic_sound.jpg","right_up",-0.160981197097211,"c",TRUE,TRUE,TRUE,-0.5
"TYS_122",56,"key","label","key_label.wav",3,49,343.298554,201.298554,343.298554,"key_pic_sound.jpg","left_up",-0.160981197097211,"c",TRUE,TRUE,TRUE,-0.5
"TYS_122",57,"key","label","key_label.wav",2,29,613.867402,367.867402,613.867402,"key_pic_both.jpg","right_up",1.32499908380012,"a",TRUE,TRUE,TRUE,-0.5
"TYS_122",59,"chain","sound","chain_sound.wav",4,63,588.779628,394.779628,588.779628,"chain_pic_sound.jpg","right_up",1.44293796500247,"a",TRUE,TRUE,TRUE,0.5
"TYS_122",60,"chain","sound","chain_sound.wav",4,61,469.531268,353.531268,469.531268,"chain_pic_sound.jpg","left_up",1.44293796500247,"a",TRUE,TRUE,TRUE,0.5
"TYS_122",61,"chain","sound","chain_sound.wav",2,24,492.917031,288.917031,492.917031,"chain_pic_label.jpg","right_up",-0.48097932166749,"c",TRUE,TRUE,TRUE,0.5
"TYS_122",62,"chain","sound","chain_sound.wav",2,39,634.973228,432.973228,634.973228,"chain_pic_sound.jpg","right_up",1.44293796500247,"a",TRUE,TRUE,TRUE,0.5
"TYS_122",63,"chain","label","chain_label.wav",4,70,525.171876,325.171876,525.171876,"chain_pic_both.jpg","left_up",-0.146385010942279,"b",TRUE,TRUE,TRUE,-0.5
"TYS_122",64,"chain","label","chain_label.wav",2,38,437.106907,215.106907,437.106907,"chain_pic_label.jpg","left_up",-0.48097932166749,"c",TRUE,TRUE,TRUE,-0.5
"TYS_122",65,"chain","label","chain_label.wav",2,31,419.93925,263.93925,419.93925,"chain_pic_label.jpg","right_up",-0.48097932166749,"c",TRUE,TRUE,TRUE,-0.5
"TYS_122",66,"chain","label","chain_label.wav",4,65,529.28257,335.28257,529.28257,"chain_pic_neither.jpg","left_up",-0.815573632392701,"d",TRUE,TRUE,TRUE,-0.5
"TYS_122",67,"bowling","sound","bowling_sound.wav",2,27,695.936561,533.936561,695.936561,"bowling_pic_label.jpg","left_down",-1.28510893807219,"d",TRUE,TRUE,TRUE,0.5
"TYS_122",68,"bowling","sound","bowling_sound.wav",2,21,790.840864,542.840864,790.840864,"bowling_pic_neither.jpg","right_down",-0.290185889242108,"c",TRUE,TRUE,TRUE,0.5
"TYS_122",69,"bowling","sound","bowling_sound.wav",2,35,455.330044,273.330044,455.330044,"bowling_pic_neither.jpg","left_up",-0.290185889242108,"c",TRUE,TRUE,TRUE,0.5
"TYS_122",70,"bowling","sound","bowling_sound.wav",2,22,403.848976,167.848976,403.848976,"bowling_pic_neither.jpg","right_up",-0.290185889242108,"c",TRUE,TRUE,TRUE,0.5
"TYS_122",71,"bowling","label","bowling_label.wav",1,15,379.787683,207.787683,379.787683,"bowling_pic_neither.jpg","left_up",-0.290185889242108,"c",TRUE,TRUE,TRUE,-0.5
"TYS_122",72,"bowling","label","bowling_label.wav",2,26,549.979508,313.979508,549.979508,"bowling_pic_neither.jpg","right_down",-0.290185889242108,"c",TRUE,TRUE,TRUE,-0.5
"TYS_122",73,"bowling","label","bowling_label.wav",2,25,552.802742,412.802742,552.802742,"bowling_pic_sound.jpg","left_up",0.896068515132223,"a",TRUE,TRUE,TRUE,-0.5
"TYS_122",74,"bowling","label","bowling_label.wav",4,78,497.587413,365.587413,497.587413,"bowling_pic_label.jpg","left_up",-1.28510893807219,"d",TRUE,TRUE,TRUE,-0.5
"TYS_122",75,"car","sound","car_sound.wav",3,45,629.192233,529.192233,629.192233,"car_pic_neither.jpg","left_up",-1.13697562323877,"d",TRUE,TRUE,TRUE,0.5
"TYS_122",76,"car","sound","car_sound.wav",2,40,528.88,434.88,528.88,"car_pic_neither.jpg","right_up",-1.13697562323877,"d",TRUE,TRUE,TRUE,0.5
"TYS_122",77,"car","sound","car_sound.wav",3,41,423.03893,261.03893,423.03893,"car_pic_label.jpg","left_up",-0.255239425625031,"c",TRUE,TRUE,TRUE,0.5
"TYS_122",78,"car","sound","car_sound.wav",3,56,423.835039,267.835039,423.835039,"car_pic_sound.jpg","right_up",1.27619712812515,"a",TRUE,TRUE,TRUE,0.5
"TYS_122",79,"car","label","car_label.wav",1,14,475.879014,315.879014,475.879014,"car_pic_both.jpg","left_up",0.11601792073865,"b",TRUE,TRUE,TRUE,-0.5
"TYS_122",80,"car","label","car_label.wav",3,43,411.961973,339.961973,411.961973,"car_pic_both.jpg","right_up",0.11601792073865,"b",TRUE,TRUE,TRUE,-0.5
"TYS_122",81,"car","label","car_label.wav",3,44,515.559018,317.559018,515.559018,"car_pic_sound.jpg","left_up",1.27619712812515,"a",TRUE,TRUE,TRUE,-0.5
"TYS_122",82,"car","label","car_label.wav",3,51,570.978045,372.978045,570.978045,"car_pic_sound.jpg","right_up",1.27619712812515,"a",TRUE,TRUE,TRUE,-0.5
"TYS_122",83,"scissors","sound","scissors_sound.wav",2,28,386.765242,280.765242,386.765242,"scissors_pic_both.jpg","right_down",0.901652824965917,"a",TRUE,TRUE,TRUE,0.5
"TYS_122",84,"scissors","sound","scissors_sound.wav",1,11,473.91513,297.91513,473.91513,"scissors_pic_both.jpg","right_down",0.901652824965917,"a",TRUE,TRUE,TRUE,0.5
"TYS_122",85,"scissors","sound","scissors_sound.wav",1,18,502.355695,352.355695,502.355695,"scissors_pic_neither.jpg","right_up",-1.11494704162452,"d",TRUE,TRUE,TRUE,0.5
"TYS_122",86,"scissors","sound","scissors_sound.wav",1,3,695.958197,555.958197,695.958197,"scissors_pic_neither.jpg","right_down",-1.11494704162452,"d",TRUE,TRUE,TRUE,0.5
"TYS_122",87,"scissors","label","scissors_label.wav",4,66,516.046166,330.046166,516.046166,"scissors_pic_sound.jpg","right_up",0.785310524970315,"b",TRUE,TRUE,TRUE,-0.5
"TYS_122",88,"scissors","label","scissors_label.wav",1,1,355.867684,201.867684,355.867684,"scissors_pic_neither.jpg","left_up",-1.11494704162452,"d",TRUE,TRUE,TRUE,-0.5
"TYS_122",89,"scissors","label","scissors_label.wav",3,60,317.344308,229.344308,317.344308,"scissors_pic_label.jpg","left_up",-0.572016308311711,"c",TRUE,TRUE,TRUE,-0.5
"TYS_122",90,"scissors","label","scissors_label.wav",3,57,550.99529,334.99529,550.99529,"scissors_pic_sound.jpg","left_up",0.785310524970315,"b",TRUE,TRUE,TRUE,-0.5
"TYS_122",91,"baby","sound","baby_sound.wav",7,133,483.779669,201.779669,483.779669,"baby_pic_neither.jpg","right_up",-0.971142720972306,"d",TRUE,TRUE,TRUE,0.5
"TYS_122",92,"baby","sound","baby_sound.wav",6,107,299.347609,187.347609,299.347609,"baby_pic_sound.jpg","right_up",0.910446300911537,"a",TRUE,TRUE,TRUE,0.5
"TYS_122",93,"baby","sound","baby_sound.wav",8,148,532.229006,312.229006,532.229006,"baby_pic_label.jpg","right_down",-0.752635608753537,"c",TRUE,TRUE,TRUE,0.5
"TYS_122",94,"baby","sound","baby_sound.wav",8,153,308.006346,190.006346,308.006346,"baby_pic_neither.jpg","right_up",-0.971142720972306,"d",TRUE,TRUE,TRUE,0.5
"TYS_122",95,"baby","label","baby_label.wav",8,146,660.440922,330.440922,660.440922,"baby_pic_both.jpg","left_up",0.813332028814307,"b",TRUE,TRUE,TRUE,-0.5
"TYS_122",96,"baby","label","baby_label.wav",8,158,447.765023,315.765023,447.765023,"baby_pic_sound.jpg","right_up",0.910446300911537,"a",TRUE,TRUE,TRUE,-0.5
"TYS_122",97,"baby","label","baby_label.wav",7,122,476.095349,178.095349,476.095349,"baby_pic_neither.jpg","right_up",-0.971142720972306,"d",TRUE,TRUE,TRUE,-0.5
"TYS_122",98,"baby","label","baby_label.wav",6,120,295.979977,175.979977,295.979977,"baby_pic_neither.jpg","right_up",-0.971142720972306,"d",TRUE,TRUE,TRUE,-0.5
"TYS_122",99,"bee","sound","bee_sound.wav",7,127,301.369131,185.369131,301.369131,"bee_pic_neither.jpg","right_up",-1.36010227458098,"d",FALSE,TRUE,FALSE,0.5
"TYS_125",101,"bee","sound","bee_sound.wav",6,111,1213.941813,791.941813,1213.941813,"bee_pic_sound.jpg","left_down",0.513816414841703,"b",TRUE,TRUE,TRUE,0.5
"TYS_125",102,"bee","sound","bee_sound.wav",6,114,1982.773066,1820.773066,1982.773066,"bee_pic_neither.jpg","right_up",-1.36010227458098,"d",TRUE,TRUE,TRUE,0.5
"TYS_125",105,"bee","label","bee_label.wav",5,89,1184.581995,942.581995,1184.581995,"bee_pic_sound.jpg","left_up",0.513816414841703,"b",TRUE,TRUE,TRUE,-0.5
"TYS_125",106,"bee","label","bee_label.wav",6,107,658.163548,490.163548,658.163548,"bee_pic_neither.jpg","left_up",-1.36010227458098,"d",TRUE,TRUE,TRUE,-0.5
"TYS_125",107,"bird","sound","bird_sound.wav",8,143,1661.761999,1497.761999,1661.761999,"bird_pic_sound.jpg","right_down",0.97282864049677,"a",TRUE,TRUE,TRUE,0.5
"TYS_125",108,"bird","sound","bird_sound.wav",5,90,842.00716,568.00716,842.00716,"bird_pic_both.jpg","left_down",0.74988874371626,"b",TRUE,TRUE,TRUE,0.5
"TYS_125",109,"bird","sound","bird_sound.wav",7,140,756.540298,586.540298,756.540298,"bird_pic_label.jpg","left_up",-0.922160482137563,"d",TRUE,TRUE,TRUE,0.5
"TYS_125",11,"baby","sound","baby_sound.wav",4,66,1598.508239,1416.508239,1598.508239,"baby_pic_label.jpg","left_down",-0.752635608753537,"c",TRUE,TRUE,TRUE,0.5
"TYS_125",110,"bird","sound","bird_sound.wav",5,94,810.722113,660.722113,810.722113,"bird_pic_label.jpg","left_up",-0.922160482137563,"d",TRUE,TRUE,TRUE,0.5
"TYS_125",111,"bird","label","bird_label.wav",7,136,1956.602335,1784.602335,1956.602335,"bird_pic_neither.jpg","right_down",-0.800556902075467,"c",TRUE,TRUE,TRUE,-0.5
"TYS_125",112,"bird","label","bird_label.wav",6,119,783.413827,579.413827,783.413827,"bird_pic_both.jpg","left_up",0.74988874371626,"b",TRUE,TRUE,TRUE,-0.5
"TYS_125",113,"bird","label","bird_label.wav",8,145,511.871755,303.871755,511.871755,"bird_pic_both.jpg","left_up",0.74988874371626,"b",TRUE,TRUE,TRUE,-0.5
"TYS_125",114,"bird","label","bird_label.wav",7,130,1145.786405,865.786405,1145.786405,"bird_pic_sound.jpg","left_up",0.97282864049677,"a",TRUE,TRUE,TRUE,-0.5
"TYS_125",116,"dog","sound","dog_sound.wav",7,135,1914.943218,1732.943218,1914.943218,"dog_pic_label.jpg","right_down",-1.05777886304905,"d",TRUE,TRUE,TRUE,0.5
"TYS_125",117,"dog","sound","dog_sound.wav",5,83,807.076097,669.076097,807.076097,"dog_pic_neither.jpg","left_up",-0.4618471092186,"c",TRUE,TRUE,TRUE,0.5
"TYS_125",118,"dog","sound","dog_sound.wav",7,131,732.990444,612.990444,732.990444,"dog_pic_both.jpg","left_up",1.26635497688971,"a",TRUE,TRUE,TRUE,0.5
"TYS_125",119,"dog","label","dog_label.wav",8,151,1018.415093,754.415093,1018.415093,"dog_pic_label.jpg","left_up",-1.05777886304905,"d",TRUE,TRUE,TRUE,-0.5
"TYS_125",12,"baby","sound","baby_sound.wav",1,2,974.34324,834.34324,974.34324,"baby_pic_both.jpg","right_down",0.813332028814307,"b",TRUE,TRUE,TRUE,0.5
"TYS_125",120,"dog","label","dog_label.wav",6,105,1805.404186,1425.404186,1805.404186,"dog_pic_label.jpg","left_down",-1.05777886304905,"d",TRUE,TRUE,TRUE,-0.5
"TYS_125",121,"dog","label","dog_label.wav",7,124,735.011876,573.011876,735.011876,"dog_pic_both.jpg","left_up",1.26635497688971,"a",TRUE,TRUE,TRUE,-0.5
"TYS_125",124,"cat","sound","cat_sound.wav",8,158,1165.707707,945.707707,1165.707707,"cat_pic_both.jpg","left_up",0.967188991590859,"a",TRUE,TRUE,TRUE,0.5
"TYS_125",125,"cat","sound","cat_sound.wav",7,122,1200.764418,768.764418,1200.764418,"cat_pic_neither.jpg","left_down",-1.36196000856672,"d",TRUE,TRUE,TRUE,0.5
"TYS_125",126,"cat","sound","cat_sound.wav",7,138,758.719265,598.719265,758.719265,"cat_pic_label.jpg","left_up",-0.0592156525463789,"c",TRUE,TRUE,TRUE,0.5
"TYS_125",127,"cat","label","cat_label.wav",6,103,1592.946887,1436.946887,1592.946887,"cat_pic_sound.jpg","right_up",0.45398666952224,"b",TRUE,TRUE,TRUE,-0.5
"TYS_125",128,"cat","label","cat_label.wav",7,139,1709.657431,1377.657431,1709.657431,"cat_pic_neither.jpg","left_down",-1.36196000856672,"d",TRUE,TRUE,TRUE,-0.5
"TYS_125",130,"cat","label","cat_label.wav",6,115,809.647024,605.647024,809.647024,"cat_pic_neither.jpg","left_up",-1.36196000856672,"d",TRUE,TRUE,TRUE,-0.5
"TYS_125",131,"key","sound","key_sound.wav",5,98,1925.623298,1737.623298,1925.623298,"key_pic_sound.jpg","right_down",-0.160981197097211,"c",TRUE,TRUE,TRUE,0.5
"TYS_125",132,"key","sound","key_sound.wav",5,86,883.758843,351.758843,883.758843,"key_pic_neither.jpg","right_up",-0.0619158450373888,"b",TRUE,TRUE,TRUE,0.5
"TYS_125",133,"key","sound","key_sound.wav",8,155,1274.62709,1066.62709,1274.62709,"key_pic_neither.jpg","left_down",-0.0619158450373888,"b",TRUE,TRUE,TRUE,0.5
"TYS_125",134,"key","sound","key_sound.wav",5,92,1018.77892,628.77892,1018.77892,"key_pic_label.jpg","left_up",-1.10210204166552,"d",TRUE,TRUE,TRUE,0.5
"TYS_125",135,"key","label","key_label.wav",5,85,604.102254,426.102254,604.102254,"key_pic_both.jpg","right_up",1.32499908380012,"a",TRUE,TRUE,TRUE,-0.5
"TYS_125",138,"key","label","key_label.wav",7,137,876.70511,628.70511,876.70511,"key_pic_neither.jpg","left_up",-0.0619158450373888,"b",TRUE,TRUE,TRUE,-0.5
"TYS_125",14,"baby","sound","baby_sound.wav",3,43,1124.477863,286.477863,1124.477863,"baby_pic_sound.jpg","left_up",0.910446300911537,"a",TRUE,TRUE,TRUE,0.5
"TYS_125",141,"chain","sound","chain_sound.wav",8,154,1102.784038,774.784038,1102.784038,"chain_pic_sound.jpg","left_down",1.44293796500247,"a",TRUE,TRUE,TRUE,0.5
"TYS_125",142,"chain","sound","chain_sound.wav",5,99,992.639005,762.639005,992.639005,"chain_pic_sound.jpg","right_down",1.44293796500247,"a",TRUE,TRUE,TRUE,0.5
"TYS_125",143,"chain","label","chain_label.wav",5,93,635.755599,471.755599,635.755599,"chain_pic_neither.jpg","left_up",-0.815573632392701,"d",TRUE,TRUE,TRUE,-0.5
"TYS_125",145,"chain","label","chain_label.wav",8,160,1465.822697,1331.822697,1465.822697,"chain_pic_label.jpg","left_down",-0.48097932166749,"c",TRUE,TRUE,TRUE,-0.5
"TYS_125",146,"chain","label","chain_label.wav",5,97,1720.621943,1498.621943,1720.621943,"chain_pic_sound.jpg","left_down",1.44293796500247,"a",TRUE,TRUE,TRUE,-0.5
"TYS_125",147,"bowling","sound","bowling_sound.wav",7,121,1392.752171,1000.752171,1392.752171,"bowling_pic_neither.jpg","left_up",-0.290185889242108,"c",TRUE,TRUE,TRUE,0.5
"TYS_125",148,"bowling","sound","bowling_sound.wav",8,156,975.617588,449.617588,975.617588,"bowling_pic_label.jpg","right_down",-1.28510893807219,"d",TRUE,TRUE,TRUE,0.5
"TYS_125",149,"bowling","sound","bowling_sound.wav",8,153,959.234297,695.234297,959.234297,"bowling_pic_sound.jpg","right_up",0.896068515132223,"a",TRUE,TRUE,TRUE,0.5
"TYS_125",15,"baby","label","baby_label.wav",1,8,639.891028,489.891028,639.891028,"baby_pic_neither.jpg","right_up",-0.971142720972306,"d",TRUE,TRUE,TRUE,-0.5
"TYS_125",151,"bowling","label","bowling_label.wav",8,148,1030.554652,936.554652,1030.554652,"bowling_pic_neither.jpg","right_down",-0.290185889242108,"c",TRUE,TRUE,TRUE,-0.5
"TYS_125",152,"bowling","label","bowling_label.wav",6,110,1815.877795,1631.877795,1815.877795,"bowling_pic_neither.jpg","right_down",-0.290185889242108,"c",TRUE,TRUE,TRUE,-0.5
"TYS_125",154,"bowling","label","bowling_label.wav",6,106,1639.77766,1469.77766,1639.77766,"bowling_pic_both.jpg","right_down",0.679226312182077,"b",TRUE,TRUE,TRUE,-0.5
"TYS_125",155,"car","sound","car_sound.wav",5,81,456.810564,234.810564,456.810564,"car_pic_label.jpg","right_up",-0.255239425625031,"c",TRUE,TRUE,TRUE,0.5
"TYS_125",156,"car","sound","car_sound.wav",6,118,1876.706123,1750.706123,1876.706123,"car_pic_label.jpg","right_down",-0.255239425625031,"c",TRUE,TRUE,TRUE,0.5
"TYS_125",158,"car","sound","car_sound.wav",5,91,696.274996,542.274996,696.274996,"car_pic_both.jpg","left_up",0.11601792073865,"b",TRUE,TRUE,TRUE,0.5
"TYS_125",159,"car","label","car_label.wav",8,152,1192.859292,1048.859292,1192.859292,"car_pic_neither.jpg","right_up",-1.13697562323877,"d",TRUE,TRUE,TRUE,-0.5
"TYS_125",16,"baby","label","baby_label.wav",1,6,531.048954,301.048954,531.048954,"baby_pic_sound.jpg","left_up",0.910446300911537,"a",TRUE,TRUE,TRUE,-0.5
"TYS_125",160,"car","label","car_label.wav",5,88,1174.808979,1016.808979,1174.808979,"car_pic_label.jpg","right_up",-0.255239425625031,"c",TRUE,TRUE,TRUE,-0.5
"TYS_125",161,"car","label","car_label.wav",8,149,1355.905533,1195.905533,1355.905533,"car_pic_sound.jpg","left_down",1.27619712812515,"a",TRUE,TRUE,TRUE,-0.5
"TYS_125",163,"scissors","sound","scissors_sound.wav",8,157,763.78113,627.78113,763.78113,"scissors_pic_sound.jpg","left_up",0.785310524970315,"b",TRUE,TRUE,TRUE,0.5
"TYS_125",164,"scissors","sound","scissors_sound.wav",6,113,1118.008494,724.008494,1118.008494,"scissors_pic_both.jpg","left_down",0.901652824965917,"a",TRUE,TRUE,TRUE,0.5
"TYS_125",165,"scissors","sound","scissors_sound.wav",8,146,941.138804,797.138804,941.138804,"scissors_pic_sound.jpg","left_up",0.785310524970315,"b",TRUE,TRUE,TRUE,0.5
"TYS_125",166,"scissors","sound","scissors_sound.wav",6,117,976.56405,832.56405,976.56405,"scissors_pic_neither.jpg","left_up",-1.11494704162452,"d",TRUE,TRUE,TRUE,0.5
"TYS_125",167,"scissors","label","scissors_label.wav",6,109,599.734664,535.734664,599.734664,"scissors_pic_both.jpg","right_up",0.901652824965917,"a",TRUE,TRUE,TRUE,-0.5
"TYS_125",168,"scissors","label","scissors_label.wav",7,128,1476.807117,1296.807117,1476.807117,"scissors_pic_sound.jpg","right_up",0.785310524970315,"b",TRUE,TRUE,TRUE,-0.5
"TYS_125",17,"baby","label","baby_label.wav",1,13,722.863257,288.863257,722.863257,"baby_pic_neither.jpg","right_up",-0.971142720972306,"d",TRUE,TRUE,TRUE,-0.5
"TYS_125",170,"scissors","label","scissors_label.wav",5,87,722.779751,300.779751,722.779751,"scissors_pic_sound.jpg","right_up",0.785310524970315,"b",TRUE,TRUE,TRUE,-0.5
"TYS_125",18,"baby","label","baby_label.wav",3,44,1420.451641,1200.451641,1420.451641,"baby_pic_both.jpg","right_down",0.813332028814307,"b",TRUE,TRUE,TRUE,-0.5
"TYS_125",19,"bee","sound","bee_sound.wav",2,37,1304.682732,1156.682732,1304.682732,"bee_pic_neither.jpg","right_up",-1.36010227458098,"d",TRUE,TRUE,TRUE,0.5
"TYS_125",21,"bee","sound","bee_sound.wav",3,46,1137.933016,945.933016,1137.933016,"bee_pic_both.jpg","right_up",0.93695934471134,"a",TRUE,TRUE,TRUE,0.5
"TYS_125",23,"bee","label","bee_label.wav",4,62,574.983358,406.983358,574.983358,"bee_pic_label.jpg","right_down",-0.0906734849720654,"c",TRUE,TRUE,TRUE,-0.5
"TYS_125",24,"bee","label","bee_label.wav",3,53,421.555012,285.555012,421.555012,"bee_pic_sound.jpg","right_up",0.513816414841703,"b",TRUE,TRUE,TRUE,-0.5
"TYS_125",27,"bird","sound","bird_sound.wav",2,31,1252.454638,1078.454638,1252.454638,"bird_pic_label.jpg","left_up",-0.922160482137563,"d",TRUE,TRUE,TRUE,0.5
"TYS_125",30,"bird","sound","bird_sound.wav",1,4,876.667857,714.667857,876.667857,"bird_pic_sound.jpg","right_down",0.97282864049677,"a",TRUE,TRUE,TRUE,0.5
"TYS_125",32,"bird","label","bird_label.wav",4,76,1516.989231,1346.989231,1516.989231,"bird_pic_label.jpg","left_down",-0.922160482137563,"d",TRUE,TRUE,TRUE,-0.5
